
"Reference number","2025-00473384"
"Entity number","0447795154"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Yalu"
"Entity address street","Nazarethsesteenweg"
"Entity address number","89"
"Entity postal code","9800"
"Entity city","Deinze"
"Entity country","België"
"General assembly date","2025-06-13"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","588.34"
"110","92139.19"
"13","238764.85"
"14","-255411.38"
"16","113506.21"
"17","10029"
"3","900"
"22","852231.45"
"23","34037.98"
"24","23551.83"
"132","220433.76"
"133","18331.09"
"41","588.34"
"42","9884.36"
"44","4280.57"
"45","827.96"
"14P","-213491.03"
"8329","342693.82"
"22/27","909821.26"
"168","113506.21"
"8199P","1243711.25"
"10/49","971699.89"
"65","522.34"
"21/28","909821.26"
"20/58","971699.89"
"10/11","92139.19"
"10/15","75492.66"
"170/4","10029"
"450/3","827.96"
"54/58","13808.7"
"630","53276.66"
"65/66B","522.34"
"8329P","289417.16"
"9903","-69661.2"
"9900","-8589.2"
"9901","-69138.86"
"9906","-255411.38"
"9904","-60333.3"
"9905","-41920.35"
"42/48","772672.02"
"8279","53276.66"
"440/4","4280.57"
"91821","19913.36"
"8169","8803.83"
"47/48","757679.13"
"780","9481.23"
"789","18412.95"
"91811","21238.45"
"172/3","10029"
"640/8","7273"
"490/1","46581.59"
"30/36","900"
"29/58","61878.63"
"17/49","782701.02"
"8199","1252515.08"
"67/77","153.33"
