
"Reference number","2024-00310889"
"Entity number","0420430662"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","MERLO CAMPING"
"Entity address street","ZWAANHOEKLOS"
"Entity address number","3"
"Entity address box","A"
"Entity postal code","9090"
"Entity city","Melle"
"Entity country","België"
"General assembly date","2024-06-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"492/3","1010"
"164/5","12750"
"10","80565.40"
"13","18131.72"
"14","31315.86"
"16","12750"
"22","41584.53"
"23","8667.93"
"24","43948.59"
"130","8056.54"
"132","1205.95"
"133","8869.23"
"8309","10063.76"
"130/1","8056.54"
"44","30032"
"14P","-9835.23"
"8329","516234.48"
"22/27","94201.05"
"8199P","566719.45"
"10/49","222741.28"
"65","38"
"21/28","94201.05"
"20/58","222741.28"
"10/11","80565.40"
"10/15","130012.98"
"54/58","33877.92"
"630","11048.79"
"65/66B","38"
"160/5","12750"
"8329P","515249.45"
"9903","47571.37"
"9900","62980.16"
"9901","47609.37"
"9906","31315.86"
"9904","41151.09"
"9905","41151.09"
"42/48","78968.30"
"8279","11048.79"
"440/4","30032"
"8169","56216.08"
"47/48","48936.30"
"8179","12500"
"640/8","4322"
"50/53","94662.31"
"29/58","128540.23"
"17/49","79978.30"
"8199","610435.53"
"100","80565.40"
"67/77","6420.28"
