
"Reference number","2025-00159969"
"Entity number","0447705973"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Daems"
"Entity address street","J. E. Claeslaan"
"Entity address number","37"
"Entity address box","A"
"Entity postal code","2560"
"Entity city","Nijlen"
"Entity country","België"
"General assembly date","2025-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","39266.15"
"492/3","24299.11"
"454/9","10195.31"
"111","6205.32"
"1213","1.6"
"1212","2"
"13","836355.6"
"17","56396.43"
"3","139452.26"
"1103","1.6"
"1102","2"
"1343","1.6"
"1342","2"
"22","150970.1"
"23","28336.37"
"24","44724.19"
"26","25883.74"
"29","125000"
"75/76B","2472.55"
"133","824495.6"
"6921","448636.49"
"8309","218634.21"
"1011","924"
"694/7","30248.81"
"1003","2.5"
"1002","2.5"
"1001","0.5"
"130/1","11860"
"8129P","23500"
"40","33849.64"
"41","5416.51"
"42","21150.35"
"44","27874.68"
"45","10195.31"
"46","3370.05"
"1022","119734.59"
"1021","36166.96"
"14P","442684.48"
"791/2","30248.81"
"1013","3983"
"1012","3059"
"12112","2"
"8329","324581.01"
"12113","1.6"
"22/27","249914.4"
"1023","155901.55"
"8199P","766807.63"
"62","155901.55"
"10/49","986131.1"
"65","2735.22"
"21/28","249914.4"
"20/58","986131.1"
"291","125000"
"8109","23500"
"10/11","6205.32"
"10/15","842560.92"
"75","2472.55"
"170/4","56396.43"
"1003P","3"
"1053","1.6"
"1052","2"
"8395P","125"
"8375","125"
"54/58","149427.5"
"630","42503.86"
"65/66B","2735.22"
"8059P","23500"
"691/2","448636.49"
"8329P","500711.36"
"1013P","4843"
"9903","12159.5"
"9900","215811.4"
"9901","12422.17"
"9906","448636.49"
"9904","5952.01"
"9905","5952.01"
"42/48","62874.64"
"8039","23500"
"8279","42503.86"
"440/4","27874.68"
"8169","28496.7"
"47/48","284.25"
"1023P","198069.27"
"172/3","56396.43"
"8179","220808.92"
"640/8","4983.82"
"50/53","265070.79"
"490/1","18000"
"30/36","139452.26"
"29/58","736216.7"
"17/49","143570.18"
"8199","574495.41"
"694","30248.81"
"1311","11860"
"67/77","6207.49"
