
"Reference number","2023-00323952"
"Entity number","0421817267"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Immo - Adoma"
"Entity address street","Sint-Denijslaan"
"Entity address number","19"
"Entity postal code","9000"
"Entity city","Gent"
"Entity country","België"
"General assembly date","2023-06-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","14365.05"
"8525","80"
"10","62000"
"13","943966.52"
"3","614.76"
"21","0"
"22","63112.73"
"23","2957.47"
"24","3625.87"
"28","610674.18"
"75/76B","2161.48"
"130","6200"
"133","937766.52"
"6921","109808.65"
"694/7","25000"
"130/1","6200"
"8129P","11953"
"40","2608"
"41","11757.05"
"44","9383.7"
"45","31412.31"
"791/2","25000"
"8329","802115.84"
"22/27","69696.07"
"8199P","865824.41"
"62","2588.56"
"10/49","1072073.38"
"65","2737.09"
"21/28","680370.25"
"20/58","1072073.38"
"10/11","62000"
"10/15","1005966.52"
"75","2161.48"
"8395P","610754.18"
"450/3","31412.31"
"54/58","316275.24"
"630","13066.87"
"65/66B","2737.09"
"8129","11953"
"8059P","11953"
"691/2","109808.65"
"8329P","789048.97"
"9903","140496.24"
"9900","173228.89"
"9901","141071.85"
"9906","109808.65"
"9904","109808.65"
"9905","109808.65"
"42/48","66106.86"
"76A","348.71"
"8279","13066.87"
"8395","610754.18"
"440/4","9383.7"
"8169","5987.5"
"47/48","25310.85"
"8525P","80"
"8059","11953"
"640/8","16501.61"
"50/53","53855.53"
"490/1","6592.55"
"30/36","614.76"
"29/58","391703.13"
"17/49","66106.86"
"8199","871811.91"
"694","25000"
"100","62000"
"67/77","30687.59"
