
"Reference number","2022-20116017"
"Entity number","0432251596"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m82-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CARESTOTEL"
"Entity address street","KATTEGATSTRAAT"
"Entity address number","1"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2022-05-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"1213","32.8"
"1212","19"
"1211","19"
"10032P","29.1"
"5811","20"
"5812","490"
"5813","17355"
"3","22412.23"
"5831","2"
"5832","84"
"5833","3846"
"3431","542"
"1011","36939"
"8052P","29649.77"
"3423","1"
"1003","44"
"1002","17.9"
"3421","1"
"1001","31.1"
"10031P","15.5"
"10231P","575231.34"
"2111","241"
"1022","437832.98"
"1021","1199990.52"
"2103","306"
"3433","543.4"
"1013","52538"
"3432","2"
"2101","306"
"1012","15599"
"10232P","873074.43"
"1033","10179"
"2113","242.4"
"2112","2"
"1023","1637823.50"
"609","-2748.54"
"2133","1.6"
"2132","2"
"617","11802.26"
"170/4","4267174.47"
"1053","47.6"
"1052","20"
"1051","33"
"620","1169367.36"
"621","356501.67"
"622","14666.23"
"623","97288.24"
"8912","4267174.47"
"630","581394.66"
"65/66B","115593.16"
"10011","12.5"
"10012","18.6"
"8922","4267174.47"
"640","159137.30"
"10022","16.3"
"10021","1.6"
"650","114159.61"
"654","30.16"
"10231","584860.63"
"10232","1052962.87"
"440/4","285276.43"
"8962","4267174.47"
"1023P","1448305.77"
"91811","63527.41"
"91812","63527.41"
"91612","2755247.47"
"640/8","159137.30"
"10211","573452.19"
"439","988763.67"
"10212","626538.33"
"3053","544.4"
"3052","2"
"3051","543"
"10222","426424.54"
"10221","11408.44"
"211","9103.48"
"8761","13611"
"8762","13611"
"91622","5171299.10"
"285/8","337.14"
"8771","13611"
"492/3","28404.99"
"600/8","338312.03"
"12132","2"
"75/76B","264.65"
"8790","18600"
"251","22.42"
"12133","1.2"
"8321","7572698.51"
"8322","533415.63"
"8323","457300.41"
"8324","83936.93"
"12112","11"
"12111","12"
"12113","20.2"
"12121","7"
"22/27","2950127.18"
"12123","10.2"
"12122","4"
"10/49","3261660.66"
"20/58","3261660.66"
"10/11","18600"
"10/15","-2653159.75"
"8122","20546.29"
"285/8P","337.14"
"12103","1.2"
"12102","2"
"9461","19359.22"
"54/58","70317.48"
"1501","0.3"
"1511","660"
"8163","19374.15"
"8161","267972.72"
"8162","20231.63"
"1521","11802.26"
"490/1","46169.64"
"1303","7.2"
"1302","2"
"1301","6"
"58132","4027"
"8192","708173.46"
"58131","13328"
"8193","477399.87"
"8191","10327945.98"
"8194","83959.35"
"9291","28461.28"
"1323","26.8"
"1322","16"
"1321","15"
"40/41","163193.51"
"1341","12"
"454/9","225375.69"
"9062","4267174.47"
"9073","102947.97"
"9077","225375.69"
"1103","44.4"
"1102","16"
"1343","13.6"
"1101","33"
"1342","2"
"9087","44"
"9088","52538"
"9086","53"
"1113","0.8"
"1112","1"
"1132","3"
"9098","660"
"9097","0.3"
"1133","2.4"
"670/3","309.30"
"10132P","28530"
"3101","301"
"10131P","15044"
"3112","1"
"3111","242"
"740","65885.77"
"3103","301.8"
"3102","1"
"10332P","6949"
"450/3","102947.97"
"750","255.84"
"754","8.81"
"3113","242.6"
"10132","37096"
"8802","4267174.47"
"10131","15442"
"1013P","43574"
"9903","-237674.70"
"9901","-122346.19"
"9906","-2671759.75"
"9904","-237984"
"9905","-237984"
"42/48","1619240.95"
"2053","550"
"2052","4"
"2051","547"
"10112","21902"
"10111","15037"
"8842","4267174.47"
"10331P","3363"
"652/9","1433.55"
"10121","405"
"10122","15194"
"8192P","687941.83"
"70/76A","4087852.20"
"10332","7367"
"10331","2812"
"29/58","302092.86"
"30/36","22412.23"
"8191P","10059973.26"
"30/31","11892.03"
"1033P","10312"
"91712","4701181.05"
"17/49","5914820.41"
"8194P","83959.35"
"8193P","458025.72"
"12031","3"
"9503","8009.52"
"12033","3"
"58032","2145"
"58031","5155"
"111","18600"
"8322P","464637.69"
"14","-2671759.75"
"17","4267174.47"
"8321P","7070570.83"
"9505","8000"
"21","9103.48"
"22","2755247.47"
"23","174757.83"
"24","20099.46"
"25","22.42"
"12011","7"
"28","337.14"
"60/66A","4210198.39"
"12013","7.8"
"12012","1"
"8324P","78279.86"
"34","10520.20"
"12021","4"
"12023","4"
"8323P","455605.42"
"40","142689.77"
"41","20503.74"
"43","988763.67"
"44","285276.43"
"45","328323.66"
"46","16877.19"
"14P","-2433775.75"
"9311","28461.28"
"60","335563.49"
"61","1496279.44"
"62","1637823.50"
"65","115593.16"
"21/28","2959567.80"
"10031","13.8"
"173","4267174.47"
"10032","30.2"
"70","3777019.88"
"74","310832.32"
"75","264.65"
"752/9","8.81"
"1003P","44.6"
"9351","1059391.80"
"8273","1694.99"
"8274","5657.07"
"8271","502127.68"
"8272","68777.94"
"8122P","17409.31"
"9139","309.30"
"9138","309.30"
"9371","1059391.80"
"9146","299235.85"
"9147","165336.35"
"9145","203298.65"
"9142","1144255.28"
"8052","29649.77"
"9141","1144255.28"
"8072","3136.98"
"284/8","337.14"
"1203","14.8"
"1202","1"
"1201","14"
"5801","8"
"67/77","309.30"
"5802","133"
"5803","7300"
