
"Reference number","2026-00196473"
"Entity number","0413270379"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Hotel Bristol Stéphanie"
"Entity address street","Rue du Luxembourg"
"Entity address number","23"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2026-06-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"1213","43.7"
"1212","5"
"1211","41"
"10032P","43.2"
"5811","41"
"5812","595"
"5813","37244"
"3","70766"
"5831","3"
"5832","3850"
"5833","1175"
"5851","2"
"1011","117782"
"3431","18"
"100P","22919812"
"8052P","197529"
"1003","82.3"
"1002","5.9"
"1001","78.8"
"5841","1"
"10031P","41.1"
"5842","251"
"5843","876"
"10231P","2552762"
"2111","7"
"1022","209465"
"1021","4715956"
"2103","9.8"
"2102","2"
"1013","121970"
"3433","18.8"
"2101","9"
"1012","4188"
"3432","2"
"5852","760"
"5853","4938"
"10232P","2683194"
"2113","7.4"
"2112","1"
"1023","4925421"
"609","7053"
"617","410411"
"1053","80.2"
"1052","7"
"1051","76"
"620","3699026"
"621","908637"
"622","38024"
"623","279734"
"630","3216568"
"65/66B","50331"
"10011","36.8"
"10012","42"
"640","1506263"
"10022","4.7"
"10021","1.2"
"650","15982"
"10231","2256238"
"10232","2669183"
"440/4","1188108"
"1023P","5235956"
"640/8","1506263"
"10211","2184421"
"10212","2531535"
"3053","18.8"
"3052","2"
"3051","18"
"10222","137648"
"10221","71817"
"694","3000000"
"285/8","13955"
"492/3","3381"
"600/8","451043"
"12131","7"
"75/76B","78794"
"12133","7"
"8321","17446313"
"8322","25981589"
"8323","9980746"
"130/1","2314070"
"12112","5"
"12111","25"
"12113","27.7"
"9431","22862"
"12121","8"
"22/27","29461914"
"12123","8"
"10/49","35509024"
"20/58","35509024"
"291","586558"
"10/11","21680344"
"10/15","30383786"
"8122","197529"
"631/4","16280"
"12101","1"
"285/8P","13955"
"12103","1"
"54/58","4846106"
"1501","7.5"
"1511","14831"
"8166","2383767"
"8162","60547"
"1521","410411"
"8172","2711"
"490/1","111566"
"8182","2424776"
"8186","-2460731"
"8183","35955"
"1303","2"
"1301","2"
"8192","39361988"
"58132","15180"
"8193","11379789"
"58131","22064"
"8191","32063122"
"8196","65663"
"9291","586558"
"1323","40.7"
"1322","3"
"1321","39"
"40/41","418159"
"1341","34"
"454/9","657709"
"1333","1"
"8196P","142627"
"1331","1"
"9073","114832"
"9077","657709"
"1103","76.2"
"1102","7"
"1101","72"
"1343","36.5"
"1342","4"
"9087","82.3"
"9088","121970"
"9086","83"
"1113","1"
"1111","1"
"1131","3"
"694/7","3000000"
"9098","14831"
"9097","7.5"
"1133","3"
"670/3","242364"
"10132P","62247"
"3101","11"
"10131P","62388"
"3112","2"
"3111","7"
"3103","11"
"10332P","17747"
"450/3","114832"
"751","30901"
"3113","7.8"
"10132","63529"
"10131","58441"
"1013P","124635"
"9903","657267"
"9901","628804"
"9906","5252065"
"9904","423026"
"9905","423026"
"42/48","5121857"
"2053","17.2"
"2052","3"
"2051","16"
"10112","60869"
"10111","56913"
"10331P","15366"
"652/9","34349"
"10121","1528"
"10122","2660"
"8192P","36879376"
"70/76A","18505605"
"30/36","70766"
"29/58","6033155"
"95082","6750"
"95083","8775"
"8191P","32063122"
"1033P","33113"
"17/49","5125238"
"8193P","11343834"
"100","22919812"
"101","1239468"
"12031","5"
"12033","5"
"58032","14835"
"58031","15311"
"8322P","23558213"
"10","21680344"
"13","6413877"
"14","2252065"
"15","37500"
"9505","23917"
"8321P","16896615"
"22","14616809"
"23","13380399"
"24","1399043"
"27","65663"
"12011","20"
"28","13955"
"29","586558"
"60/66A","17876801"
"130","2314070"
"132","273650"
"133","3826157"
"12013","20"
"34","70766"
"12022","2"
"12021","10"
"12023","11.5"
"8323P","9737252"
"40","334771"
"41","83388"
"44","1188108"
"9301","586558"
"45","772541"
"46","161008"
"14P","4829039"
"60","458096"
"61","7754173"
"62","4925421"
"65","50331"
"21/28","29475869"
"10031","37.7"
"70","18001232"
"10032","44.6"
"74","504373"
"75","78794"
"77","8123"
"752/9","47893"
"1003P","84.3"
"9112","16280"
"9351","328326"
"9125","5000"
"8273","243494"
"8271","549698"
"8272","2423376"
"8122P","197529"
"9135","300000"
"9136","57636"
"9134","242364"
"47/48","3000200"
"9371","328326"
"9146","1351362"
"9147","524670"
"9145","980986"
"8052","197529"
"284/8","13955"
"1203","36.5"
"1202","2"
"1201","35"
"67/77","234241"
"5801","34"
"5802","431"
"5803","30146"
