
"Reference number","2024-00376146"
"Entity number","0422968302"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","MB IMMO INVEST"
"Entity address street","AVENUE DES THERMES"
"Entity address number","50"
"Entity postal code","4050"
"Entity city","Chaudfontaine"
"Entity country","Belgique"
"General assembly date","2024-06-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","163325.28"
"111","49578.7"
"13","8924.16"
"14","78012.98"
"17","173881.57"
"21","0"
"22","90810.36"
"23","279.44"
"24","0"
"26","146546.41"
"75/76B","0.03"
"132","991.57"
"133","2974.72"
"694/7","26000"
"130/1","4957.87"
"8129P","12395"
"40","74383.67"
"41","88941.61"
"42","44814.87"
"43","3901.56"
"44","9394.22"
"45","7117.11"
"14P","77579.78"
"8329","706282.37"
"22/27","237636.21"
"8199P","923043.95"
"10/49","402951.1"
"65","6097.09"
"21/28","237636.21"
"20/58","402951.1"
"10/11","49578.7"
"10/15","136515.84"
"75","0.03"
"170/4","173881.57"
"450/3","7117.11"
"54/58","1945.86"
"630","27389.47"
"65/66B","6097.09"
"8129","12395"
"8059P","12395"
"8329P","678892.9"
"9903","34595.16"
"9900","74101.83"
"9901","40692.22"
"9906","104012.98"
"9904","26433.2"
"9905","26433.2"
"42/48","92553.69"
"8279","27389.47"
"440/4","9394.22"
"8169","20874.63"
"47/48","27325.93"
"8059","12395"
"640/8","6020.14"
"50/53","43.75"
"29/58","165314.89"
"17/49","266435.26"
"8199","943918.58"
"430/8","3901.56"
"694","26000"
"1311","4957.87"
"174/0","173881.57"
"67/77","8161.96"
