
"Reference number","2023-00470547"
"Entity number","0438225709"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","EMMANUEL PARTNERS"
"Entity address street","Chaussée de Waterloo"
"Entity address number","1251"
"Entity postal code","1180"
"Entity city","Uccle"
"Entity country","Belgique"
"General assembly date","2023-09-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","28336.94"
"492/3","0"
"10","161130.79"
"13","287265.99"
"14","-18351.77"
"16","183486.35"
"17","280989.34"
"22","756227.61"
"24","5819.94"
"132","287265.99"
"8309","3197.98"
"40","2699.9"
"41","25637.04"
"42","40388.59"
"44","21019"
"45","851.54"
"14P","13417.01"
"8329","1000445.08"
"22/27","762047.55"
"163","87731"
"168","95755.35"
"8199P","1715508.72"
"10/49","987307.27"
"65","19288.92"
"21/28","762047.55"
"20/58","987307.27"
"70","0"
"10/11","161130.79"
"10/15","430045.01"
"170/4","280989.34"
"8395P","0"
"450/3","851.54"
"54/58","194722.04"
"630","78059.82"
"65/66B","19288.92"
"160/5","87731"
"8329P","925583.24"
"9903","-67674.25"
"9900","36769"
"9901","-48385.33"
"9906","-18351.77"
"9904","-59612.14"
"9905","-31768.78"
"60/61","0"
"42/48","92786.57"
"8279","78059.82"
"8395","0"
"440/4","21019"
"8169","50181.89"
"47/48","30527.44"
"780","9281.12"
"789","27843.36"
"172/3","280989.34"
"8179","3197.98"
"91611","727423.51"
"640/8","7094.51"
"490/1","2200.74"
"29/58","225259.72"
"17/49","373775.91"
"8199","1762492.63"
"91621","1897500"
"100","161130.79"
"67/77","1219.01"
