
"Reference number","2025-00306748"
"Entity number","0445904842"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","GOETHALS"
"Entity address street","Jonckhoflaan"
"Entity address number","27"
"Entity postal code","8430"
"Entity city","Middelkerke"
"Entity country","België"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","292716.87"
"8455P","0"
"8525","0"
"10","660000"
"12","1303316.15"
"13","162714.02"
"14","-70210.85"
"22","1609107.35"
"23","18439.8"
"24","1185.08"
"8555","0"
"75/76B","127.37"
"130","5245.4"
"133","37468.62"
"8319","-940.41"
"130/1","125245.4"
"8129P","0"
"40","291696"
"41","1020.87"
"44","1829.77"
"45","0"
"8455","0"
"14P","-64370.7"
"8329","655242.65"
"22/27","1628732.23"
"8199P","2283291.88"
"10/49","2057649.09"
"8555P","0"
"65","39.71"
"21/28","1628732.23"
"20/58","2057649.09"
"10/11","660000"
"10/15","2055819.32"
"75","127.37"
"8395P","0"
"450/3","0"
"54/58","16199.99"
"630","8711.43"
"65/66B","39.71"
"8129","0"
"8059P","0"
"8329P","647471.63"
"9903","-5840.15"
"9900","11014.5"
"9901","-5927.81"
"9906","-70210.85"
"9904","-5840.15"
"9905","-5840.15"
"42/48","1829.77"
"76A","940.42"
"8279","8711.43"
"8395","0"
"440/4","1829.77"
"8721","120000"
"8722","12"
"8169","683"
"8525P","0"
"8059","0"
"640/8","8230.88"
"50/53","120000"
"29/58","428916.86"
"17/49","1829.77"
"8199","2283974.88"
"1312","120000"
"100","660000"
