
"Reference number","2025-00512036"
"Entity number","0478783981"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Camping Hengelhoef"
"Entity address street","Luikersteenweg"
"Entity address number","313A"
"Entity postal code","3920"
"Entity city","Lommel"
"Entity country","België"
"General assembly date","2025-09-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","983359.16"
"1341","1"
"454/9","102768.64"
"1213","2.5"
"1212","1"
"1211","2"
"8455P","0"
"8525","0"
"10","1000000"
"13","100000"
"14","-11906018.67"
"17","6117209"
"3","0"
"1103","3.5"
"1102","1"
"1343","1.5"
"1101","3"
"1342","1"
"22","858276.66"
"23","466453.94"
"24","496711.09"
"28","1890"
"8555","0"
"29","15388662.04"
"75/76B","255616.96"
"9087","37.5"
"130","100000"
"1113","6.8"
"1112","1"
"1111","6"
"8309","209273.89"
"1011","58758"
"1003","37.5"
"1002","6.6"
"1001","32.8"
"130/1","100000"
"40","243860.86"
"41","739498.3"
"43","18645310.56"
"44","4099719.24"
"45","176630.31"
"8455","0"
"1022","208431.54"
"1021","1442183.28"
"14P","-9949649.68"
"1013","67250"
"1012","8492"
"12112","1"
"8329","21080719.42"
"12111","2"
"12113","2.5"
"22/27","1821441.69"
"1023","1650614.82"
"12002","1"
"12001","7"
"12003","7.8"
"8199P","23369050.69"
"62","1650614.82"
"10/49","18232850.44"
"8555P","0"
"65","572125.94"
"66","88325.89"
"21/28","1823331.69"
"20/58","18232850.44"
"291","15388662.04"
"10/11","1000000"
"10/15","-10806018.67"
"75","255616.96"
"76","54200.58"
"1003P","48.8"
"1053","10.3"
"1052","2"
"1051","9"
"178/9","6117209"
"8395P","2010"
"8913","6117209"
"8259","0"
"450/3","73861.67"
"54/58","13731.33"
"630","618557.28"
"65/66B","572125.94"
"6502","0"
"8386","-120"
"8329P","20671436.03"
"1013P","89034"
"9903","-1948384.37"
"9900","863104.14"
"9901","-1631875.39"
"9906","-11906018.67"
"9904","-1956368.99"
"9905","-1956368.99"
"42/48","22921660.11"
"76A","54200.58"
"8279","618557.28"
"2053","208.6"
"2052","3"
"2051","207"
"8395","1890"
"892","0"
"440/4","4099719.24"
"8169","98416.06"
"1023P","1901851"
"8525P","0"
"66A","88325.89"
"8179","565305.64"
"640/8","137481.54"
"490/1","23766.22"
"3053","211.7"
"3052","5"
"3051","209"
"30/36","0"
"29/58","16409518.75"
"17/49","29038869.11"
"8199","22902161.11"
"430/8","18645310.56"
"8259P","0"
"100","1000000"
"1203","7.8"
"1323","8.8"
"1202","1"
"1322","1"
"1201","7"
"1321","8"
"902","0"
"67/77","7984.62"
