
"Reference number","2023-00203449"
"Entity number","0432573181"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE MOLENZIJDSE HEIDE"
"Entity address street","VELDENBERGSTRAAT"
"Entity address number","97"
"Entity postal code","2330"
"Entity city","Merksplas"
"Entity country","België"
"General assembly date","2023-06-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","3120089.32"
"492/3","500"
"8455P","0"
"8525","0"
"10","61973.38"
"13","3562015.33"
"17","3423468.52"
"3","1418161.88"
"22","3391090.78"
"23","576995.8"
"24","171717.55"
"28","0"
"8555","0"
"75/76B","674558.95"
"130","6197.34"
"132","15879.49"
"133","3539938.5"
"6921","1135497.99"
"8309","0"
"130/1","6197.34"
"8129P","59494.45"
"40","46049.71"
"41","3074039.61"
"42","430496.16"
"43","33454.97"
"44","694244.8"
"45","8601.53"
"46","3470.44"
"8455","0"
"8329","5048157.52"
"22/27","4139804.13"
"8199P","8370616.27"
"10/49","9078829.81"
"8555P","0"
"65","70462.47"
"21/28","4139804.13"
"20/58","9078829.81"
"10/11","61973.38"
"10/15","3623988.71"
"75","674558.95"
"170/4","3423468.52"
"631/4","31001"
"8395P","299000"
"8912","1195446.49"
"8913","2228022.03"
"8375","299000"
"450/3","8601.53"
"54/58","385179.12"
"630","421479.34"
"65/66B","70462.47"
"753","0"
"8129","59494.45"
"8059P","59494.45"
"691/2","1135497.99"
"8329P","4626678.18"
"9903","1214439.22"
"9900","1187239.59"
"9901","610342.74"
"9906","1135497.99"
"9904","1135497.99"
"9905","1135497.99"
"42/48","2030872.58"
"8279","421479.34"
"8395","0"
"440/4","694244.8"
"8169","817345.38"
"47/48","860604.68"
"172/3","3423468.52"
"8525P","0"
"8059","59494.45"
"640/8","124416.51"
"490/1","15595.36"
"30/36","1418161.88"
"29/58","4939025.68"
"17/49","5454841.1"
"8199","9187961.65"
"430/8","33454.97"
"100","61973.38"
"67/77","78941.23"
