
"Reference number","2022-20544526"
"Entity number","0651953925"
"Accounting period start date","2021-07-01"
"Accounting period end date","2022-06-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SHIMANTO-SNEHA"
"Entity address street","Quai aux Briques"
"Entity address number","4"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2022-11-25"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"492/3","6917.5"
"454/9","44050"
"1213","2"
"1211","2"
"11","18600"
"13","1860"
"14","13626.73"
"17","291731.76"
"3","20200"
"1103","5.5"
"1102","1"
"1101","5"
"21","357500"
"23","14232.43"
"24","3855.09"
"12011","3"
"28","15885.21"
"29","26237.02"
"75/76B","5.76"
"9087","5.9"
"12013","3.5"
"12012","1"
"1011","7761"
"1003","5.9"
"1002","0.7"
"1001","5.5"
"130/1","1860"
"8129P","205000"
"42","94090.43"
"44","131835.14"
"45","64057.01"
"1022","8761.81"
"1021","163856.31"
"14P","-74470.3"
"1013","8176"
"1012","415"
"8329","30445.14"
"12111","2"
"12113","2"
"22/27","18087.52"
"1023","172618.12"
"8199P","44470.68"
"62","172618.12"
"10/49","630711.15"
"65","13620.36"
"66","156.59"
"21/28","391472.73"
"20/58","630711.15"
"290","26237.02"
"10/11","18600"
"10/15","34086.73"
"75","5.76"
"170/4","265356.12"
"1003P","5.5"
"1053","5.5"
"1052","1"
"1051","5"
"178/9","26375.64"
"8395P","15885.21"
"8912","291731.76"
"450/3","20007.01"
"54/58","163471.4"
"630","69730.83"
"65/66B","13620.36"
"753","5.76"
"8129","267500"
"8059P","625000"
"8329P","23214.31"
"1013P","2606"
"9903","88097.03"
"9900","586036.5"
"9901","101711.63"
"9906","13626.73"
"9904","88097.03"
"9905","88097.03"
"42/48","297975.16"
"8279","7230.83"
"2053","2"
"2051","2"
"8395","15885.21"
"440/4","131835.14"
"8169","4061.98"
"47/48","7992.58"
"1023P","37342.57"
"172/3","265356.12"
"66A","156.59"
"8059","625000"
"640/8","241819.33"
"490/1","29330"
"1109/19","18600"
"3053","2"
"3051","2"
"30/36","20200"
"29/58","239238.42"
"8079","62500"
"17/49","596624.42"
"8199","48532.66"
"1311","1860"
"1203","3.5"
"1323","5.5"
"1202","1"
"1322","1"
"1201","3"
"1321","5"
