
"Reference number","2023-00078167"
"Entity number","0450039121"
"Accounting period start date","2021-09-01"
"Accounting period end date","2022-08-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Kasteel Wurfeld"
"Entity address street","Kapelweg"
"Entity address number","60"
"Entity postal code","3680"
"Entity city","Maaseik"
"Entity country","België"
"General assembly date","2023-02-09"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","44232"
"492/3","11958"
"1100/10","20000"
"454/9","82386"
"58032","616"
"1213","13.3"
"1212","8"
"1211","9"
"5813","1173"
"11","20000"
"13","77840"
"14","153490"
"17","540000"
"3","26396"
"1103","10.2"
"1102","12"
"1343","0.5"
"1101","4"
"1342","1"
"22","753217"
"23","26387"
"24","365"
"12011","5"
"28","134"
"75/76B","68"
"9087","19.7"
"132","71502"
"133","6338"
"1113","11"
"1111","11"
"12013","6.9"
"12012","4"
"1011","20184"
"1003","19.7"
"1002","11"
"1001","14.1"
"40","36252"
"41","7980"
"42","90000"
"44","60077"
"45","100505"
"1022","189743"
"1021","421651"
"14P","75118"
"1013","29350"
"1012","9166"
"12112","8"
"8329","3028816"
"12111","8"
"12113","12.3"
"22/27","779969"
"1023","611394"
"12001","1"
"12003","1"
"8199P","3781138"
"62","611394"
"10/49","1053870"
"65","15390"
"21/28","780103"
"20/58","1053870"
"10/11","20000"
"10/15","251330"
"75","68"
"170/4","540000"
"1003P","13.8"
"1053","21.2"
"1052","12"
"1051","15"
"8395P","134"
"12101","1"
"8913","540000"
"12103","1"
"450/3","18119"
"54/58","63181"
"630","96271"
"65/66B","15390"
"8329P","2932545"
"1013P","13447"
"9903","53963"
"9900","806317"
"9901","69285"
"9906","153490"
"9904","50725"
"9905","78372"
"42/48","250582"
"8279","96271"
"2053","1332.2"
"2052","22"
"2051","1319"
"8395","134"
"440/4","60077"
"8169","27647"
"789","27647"
"1023P","237918"
"172/3","540000"
"640/8","29367"
"50/53","125000"
"490/1","14958"
"3053","1329.6"
"3052","21"
"3051","1317"
"30/36","26396"
"29/58","273767"
"17/49","802540"
"8199","3808785"
"58132","1173"
"1203","7.9"
"1323","20.7"
"1202","4"
"1322","11"
"1201","6"
"1321","15"
"67/77","3238"
"5803","616"
