
"Reference number","2023-00086619"
"Entity number","0438507504"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","LANGERHEIDE"
"Entity address street","Langerheide"
"Entity address number","7"
"Entity postal code","3150"
"Entity city","Haacht"
"Entity country","België"
"General assembly date","2023-05-13"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","29288.56"
"111","100000"
"13","220159.59"
"17","1080062.83"
"22","1471408.9"
"28","1033.71"
"75/76B","0.22"
"133","210159.59"
"6921","53501.18"
"8309","1201.53"
"694/7","38033.03"
"130/1","10000"
"40","15000"
"41","14288.56"
"42","133989.3"
"44","22933.78"
"791/2","38033.03"
"8329","2322152.13"
"22/27","1471408.9"
"8199P","2934381.02"
"10/49","1592909.89"
"65","31735.06"
"21/28","1472442.61"
"20/58","1592909.89"
"10/11","100000"
"10/15","320159.59"
"75","0.22"
"170/4","1080062.83"
"8395P","1033.71"
"54/58","91178.72"
"630","149777.77"
"65/66B","31735.06"
"691/2","53501.18"
"8329P","2173575.89"
"9903","74322.07"
"9900","260696.61"
"9901","106056.91"
"9906","53501.18"
"9904","53501.18"
"9905","53501.18"
"42/48","192687.47"
"8279","149777.77"
"8395","1033.71"
"440/4","22933.78"
"8169","878080"
"47/48","35764.39"
"172/3","1080062.83"
"8179","18899.99"
"66A","2698.67"
"640/8","2163.26"
"29/58","120467.28"
"17/49","1272750.3"
"8199","3793561.03"
"694","38033.03"
"1311","10000"
"67/77","20820.89"
