
"Reference number","2023-00102179"
"Entity number","0407215601"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE KARMELIETEN"
"Entity address street","Burgstraat"
"Entity address number","46"
"Entity postal code","9000"
"Entity city","Gent"
"Entity country","België"
"General assembly date","2023-05-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
"40/41","73081.80"
"492/3","4500"
"1341","5"
"454/9","67718.07"
"58032","175"
"1213","10.7"
"1212","11"
"1211","5"
"5813","570"
"10","6313472.36"
"12","2845469.33"
"3","114230.79"
"1103","11.5"
"1102","10"
"1101","6"
"1343","8.5"
"1342","7"
"22","7050862"
"24","61251.71"
"12132","1"
"75/76B","1554.24"
"9087","13"
"1113","1.5"
"1112","4"
"12013","1.1"
"12133","0.5"
"12012","2"
"8309","14116.76"
"1132","1"
"1011","9025"
"1003","13"
"1002","12.5"
"1001","5.8"
"40","72294.02"
"41","787.78"
"44","164875.77"
"45","67718.07"
"46","13924.25"
"48","1168144.57"
"1022","322188.73"
"1021","386796.58"
"1013","19534"
"1133","0.5"
"1012","10509"
"12112","1"
"8329","1153164.73"
"12111","1"
"12113","1.7"
"22/27","7112113.71"
"1023","708985.31"
"12002","2"
"12123","1.2"
"12001","1"
"12122","2"
"12003","1.7"
"8199P","4917299.80"
"10/49","10578104.35"
"62","708985.31"
"65","369678.09"
"66","3472.92"
"21/28","7112113.71"
"20/58","10578104.35"
"8349","7016913.71"
"10/15","9158941.69"
"75","1554.24"
"1003P","11"
"1053","13.5"
"1052","15"
"1051","6"
"12101","4"
"12103","7.3"
"12102","7"
"8259","2845469.33"
"54/58","93288.76"
"630","37008.55"
"65/66B","369678.09"
"8329P","1130272.94"
"1013P","14492"
"9903","1200224.39"
"9900","2363612.02"
"9901","1568348.24"
"9906","1200224.39"
"9904","1200224.39"
"9905","1200224.39"
"42/48","1414662.66"
"8279","37008.55"
"2053","4.7"
"2052","8"
"2051","1"
"440/4","164875.77"
"8169","520041.45"
"1023P","509195.46"
"8179","17532.14"
"66A","3472.92"
"640/8","45797"
"50/53","3184225.44"
"490/1","1163.85"
"3053","3.6"
"3052","2"
"3051","2"
"30/36","114230.79"
"29/58","3465990.64"
"17/49","1419162.66"
"8199","5419809.11"
"58132","570"
"691","1200224.39"
"8259P","2845469.33"
"1203","2.8"
"1202","4"
"1323","5"
"1201","1"
"1322","8"
"1321","1"
"5803","175"
