
"Reference number","2025-00017110"
"Entity number","0450407622"
"Accounting period start date","2023-05-01"
"Accounting period end date","2024-06-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Slagmolen"
"Entity address street","Molenweg"
"Entity address number","177"
"Entity postal code","3660"
"Entity city","Opglabbeek"
"Entity country","België"
"General assembly date","2024-12-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","133268.04"
"492/3","0"
"454/9","26177.68"
"10","200000"
"13","1045072.17"
"14","0"
"16","15033.19"
"17","1662949.58"
"22","2410127.08"
"23","361375.35"
"24","119099.92"
"29","200000"
"75/76B","462.29"
"130","28608.5"
"132","3500"
"133","1012963.67"
"6921","102730.06"
"694/7","100000"
"130/1","28608.5"
"41","133268.04"
"42","244370.14"
"44","4023.6"
"45","27209.42"
"791/2","100000"
"8329","2243047.26"
"160","15033.19"
"22/27","2890602.35"
"8199P","5056690.67"
"10/49","3274896.8"
"65","35174.84"
"21/28","2890602.35"
"20/58","3274896.8"
"291","200000"
"10/11","200000"
"10/15","1245072.17"
"75","462.29"
"170/4","1662949.58"
"8912","927906.53"
"8913","735043.05"
"450/3","1031.74"
"9220","15033.19"
"54/58","47836.14"
"630","308207.08"
"65/66B","35174.84"
"160/5","15033.19"
"691/2","102730.06"
"8329P","1934840.18"
"9903","113761.8"
"9900","461863.9"
"9901","148474.35"
"9906","102730.06"
"9904","102730.06"
"9905","102730.06"
"42/48","351841.86"
"8279","308207.08"
"892","0"
"440/4","4023.6"
"8169","76958.94"
"47/48","76238.7"
"172/3","1662949.58"
"91611","2568115.78"
"640/8","5182.47"
"490/1","3190.27"
"29/58","384294.45"
"17/49","2014791.44"
"8199","5133649.61"
"91631","2260000"
"694","100000"
"91621","165000"
"100","200000"
"902","0"
"67/77","11031.74"
