
"Reference number","2025-00591952"
"Entity number","0647587341"
"Accounting period start date","2024-07-01"
"Accounting period end date","2025-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Dreef 18"
"Entity address street","Prinsendreef"
"Entity address number","18"
"Entity postal code","1860"
"Entity city","Meise"
"Entity country","België"
"General assembly date","2025-12-04"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","17014.31"
"492/3","2145.30"
"110","18600.00"
"14","-177882.66"
"17","241000"
"23","50474.54"
"24","35526.13"
"75/76B","1315.3"
"8309","2432.70"
"40","13218.14"
"41","3796.17"
"44","18173.03"
"45","385.29"
"14P","-172229.91"
"8329","164966.88"
"22/27","86000.67"
"8199P","203599.57"
"10/49","107219.15"
"65","423.96"
"21/28","86000.67"
"20/58","107219.15"
"10/11","18600"
"10/15","-159282.66"
"75","1315.30"
"178/9","241000.00"
"450/3","385.29"
"54/58","4204.17"
"630","22874.87"
"65/66B","423.96"
"8329P","144524.71"
"9903","-5584.57"
"9900","16558.15"
"9901","-6475.91"
"9906","-177882.66"
"9904","-5652.75"
"9905","-5652.75"
"42/48","23356.51"
"8279","22874.87"
"440/4","18173.03"
"8169","49800.68"
"47/48","4798.19"
"8179","2432.70"
"640/8","159.19"
"29/58","21218.48"
"17/49","266501.81"
"8199","250967.55"
"67/77","68.18"
