
"Reference number","2025-00283043"
"Entity number","0505948337"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","GOODMONTH"
"Entity address street","Soenenspark /"
"Entity address number","45 201"
"Entity postal code","9051"
"Entity city","Sint-Denijs-Westrem"
"Entity country","België"
"General assembly date","2025-07-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","19672.53"
"492/3","20512.8"
"110","75000"
"8455P","0"
"8525","0"
"14","-105344.77"
"17","275100"
"22","469222.16"
"23","292.42"
"24","17327.89"
"28","2000"
"8555","0"
"75/76B","0.11"
"40","19672.53"
"42","34800"
"44","9865.34"
"45","2551.18"
"8455","0"
"14P","-150124.42"
"8329","507530.65"
"22/27","486842.47"
"8199P","993728.49"
"10/49","509816.23"
"8555P","0"
"65","4752.4"
"21/28","488842.47"
"20/58","509816.23"
"10/11","75000"
"10/15","-30344.77"
"75","0.11"
"8365","2000"
"170/4","275100"
"8395P","0"
"8259","0"
"450/3","2551.18"
"54/58","471.06"
"630","51996.22"
"65/66B","4752.4"
"8329P","455534.43"
"9903","46051.53"
"9900","110711.34"
"9901","50803.82"
"9906","-105344.77"
"9904","44779.65"
"9905","44779.65"
"42/48","244548.2"
"76A","0"
"8279","51996.22"
"8395","2000"
"440/4","9865.34"
"8169","644.63"
"47/48","197331.68"
"172/3","200100"
"8525P","0"
"91611","445933.62"
"640/8","7911.3"
"490/1","830.17"
"29/58","20973.76"
"17/49","540161"
"8199","994373.12"
"8259P","0"
"174/0","75000"
"91621","574200"
"67/77","1271.88"
