
"Reference number","2024-00224130"
"Entity number","0416752283"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SLEEP WELL"
"Entity address street","Rue du Damier"
"Entity address number","23"
"Entity postal code","1000"
"Entity city","Bruxelles-Ville"
"Entity country","Belgique"
"General assembly date","2024-06-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Association sans but lucratif"
"40/41","48189.89"
"1341","11"
"454/9","211462.96"
"9062","936524.51"
"635/9","286445.68"
"1213","10.6"
"1212","1"
"1211","10"
"164/5","677645.24"
"10","767961.3"
"14","-660165.92"
"15","314132.5"
"16","677645.24"
"17","759402.09"
"1103","21.6"
"1102","1"
"1343","12"
"1101","21"
"1342","2"
"22","733552.25"
"23","206570.71"
"24","36703"
"12011","16"
"28","500"
"75/76B","33943.76"
"9087","25.3"
"1113","4.4"
"1112","1"
"1111","4"
"12013","16.4"
"12012","1"
"1011","38713"
"1131","1"
"1003","25.3"
"1002","2.2"
"1001","24.2"
"40","20177.11"
"41","28012.78"
"42","190140.05"
"44","228052.77"
"45","241593.28"
"46","940"
"48","31873.96"
"1022","96985.34"
"1021","1284500"
"14P","-735528.63"
"1013","41636"
"1133","1"
"1012","2923"
"12112","1"
"8329","7625488.72"
"12111","9"
"12113","9.6"
"12121","1"
"22/27","976825.96"
"1023","1381485.34"
"12123","1"
"8199P","8508874.88"
"62","1381485.34"
"10/49","2551575.27"
"65","40882.28"
"66","18889.24"
"21/28","977325.96"
"20/58","2551575.27"
"10/15","421927.88"
"75","33943.76"
"170/4","746384.46"
"1003P","24.3"
"1053","27"
"1052","2"
"1051","26"
"178/9","13017.63"
"8395P","500"
"8912","272596.75"
"8913","486805.34"
"450/3","30130.32"
"54/58","1480269.91"
"630","259355.65"
"65/66B","40882.28"
"160/5","677645.24"
"8922","936524.51"
"8329P","7366133.07"
"1013P","39680"
"9903","75362.71"
"9900","2063848.13"
"9901","82301.23"
"9906","-660165.92"
"9904","75362.71"
"9905","75362.71"
"42/48","692600.06"
"8279","259355.65"
"2053","601.6"
"2052","34"
"2051","588"
"8395","500"
"892","936524.51"
"440/4","228052.77"
"8169","93439.8"
"1023P","981672.61"
"172/3","746384.46"
"66A","18889.24"
"91611","940122.96"
"640/8","35370.99"
"490/1","45789.51"
"3053","632.9"
"3052","36"
"3051","617"
"29/58","1574249.31"
"17/49","1452002.15"
"8199","8602314.68"
"91621","5036689"
"1203","16.4"
"1323","15"
"1202","1"
"1201","16"
"1321","15"
