
"Reference number","2024-00503760"
"Entity number","0478783981"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Camping Hengelhoef"
"Entity address street","Luikersteenweg"
"Entity address number","313A"
"Entity postal code","3920"
"Entity city","Lommel"
"Entity country","België"
"General assembly date","2024-09-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","541593.1"
"1341","2"
"454/9","145149.28"
"1213","4.4"
"1212","2"
"1211","3"
"8455P","0"
"8525","0"
"10","1000000"
"13","100000"
"14","-9949649.68"
"17","5021441.39"
"3","197762"
"1103","2.5"
"1102","1"
"1343","3.4"
"1101","2"
"1342","2"
"22","1129390.82"
"23","630103.57"
"24","938120.27"
"28","2010"
"8555","0"
"29","14405771.36"
"75/76B","212232.81"
"9087","48.8"
"130","100000"
"1113","9.7"
"1112","2"
"1111","8"
"8309","110457.46"
"1011","64573"
"1003","48.8"
"1002","18.5"
"1001","35.4"
"8319","0.03"
"130/1","100000"
"40","373559.09"
"41","168034.01"
"43","18100629.09"
"44","3492730.15"
"45","166510.69"
"8455","0"
"1022","528286.53"
"1021","1404753.99"
"14P","-7452471.04"
"1013","88857"
"1012","24284"
"8329","20671436.03"
"22/27","2697614.66"
"1023","1933040.52"
"12002","1"
"12001","7"
"12003","7.8"
"8199P","23494962.33"
"62","1933040.52"
"10/49","17931661.64"
"8555P","0"
"65","514046.44"
"66","112197.35"
"21/28","2699624.66"
"20/58","17931661.64"
"291","14405771.36"
"10/11","1000000"
"10/15","-8849649.68"
"75","212232.81"
"76","42833.33"
"8365","1370"
"1003P","25.2"
"631/4","0"
"1053","12.2"
"1052","3"
"1051","10"
"178/9","5021441.39"
"8395P","150640"
"12101","3"
"8913","5021441.39"
"12103","4.4"
"12102","2"
"8375","150000"
"8259","0"
"450/3","21361.41"
"54/58","18429.94"
"630","847800.56"
"65/66B","514046.44"
"6502","0"
"8329P","19934092.9"
"1013P","62916"
"9903","-2481643.54"
"9900","1343283.62"
"9901","-2179829.91"
"9906","-9949649.68"
"9904","-2497178.64"
"9905","-2497178.64"
"42/48","21759869.93"
"76A","42833.33"
"8279","847800.56"
"2053","295.7"
"2052","11"
"2051","288"
"8395","2010"
"892","0"
"440/4","3492730.15"
"8169","341712.49"
"1023P","1243499.2"
"8525P","0"
"66A","112197.35"
"8179","467624.13"
"640/8","630075.1"
"490/1","68480.58"
"3053","289.9"
"3052","10"
"3051","283"
"30/36","197762"
"29/58","15232036.98"
"17/49","26781311.32"
"8199","23369050.69"
"430/8","18100629.09"
"8259P","0"
"100","1000000"
"1203","7.8"
"1323","8.8"
"1202","1"
"1322","1"
"1201","7"
"1321","8"
"902","0"
"67/77","15535.1"
