
"Reference number","2024-00267419"
"Entity number","0424907807"
"Accounting period start date","2022-12-31"
"Accounting period end date","2023-12-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Westhoek Hotels - Ypres Lodges"
"Entity address street","Dehemlaan"
"Entity address number","19"
"Entity postal code","8900"
"Entity city","Ieper"
"Entity country","België"
"General assembly date","2024-07-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","455169.79"
"492/3","62236.66"
"1341","8"
"454/9","433575.32"
"1213","31.1"
"1212","6"
"1211","27"
"10","466000"
"13","779581.93"
"14","-230593.91"
"8545","173400"
"17","3898746.01"
"3","60050.82"
"1103","47.1"
"1102","3"
"1101","45"
"1343","8.8"
"1342","1"
"20","129854.64"
"21","235282.26"
"22","3346551.66"
"23","284049.29"
"24","126790.67"
"25","13233.73"
"27","20.20"
"12011","1"
"28","2057698.67"
"8555","173400"
"29","671340.32"
"75/76B","14186.91"
"9087","69.7"
"130","37150"
"133","742431.93"
"1113","7"
"1112","10"
"12013","1.8"
"12012","1"
"1011","65546"
"1003","69.7"
"1002","41.3"
"1001","47"
"130/1","37150"
"8129P","102217.74"
"40","129759.39"
"41","325410.40"
"42","1222687.24"
"44","744714.34"
"45","537434.49"
"46","35956.96"
"1022","427964"
"1021","1728383"
"14P","-548448.66"
"1013","88167"
"1012","22621"
"8329","4619770.27"
"12111","6"
"12113","6"
"22/27","3770645.55"
"1023","2156347"
"12002","6"
"12001","17"
"12003","21.2"
"8199P","8105632.74"
"10/49","7558654.82"
"62","2374461.54"
"65","151864.16"
"66","45900"
"21/28","6063626.48"
"20/58","7558654.82"
"291","671340.32"
"10/11","466000"
"10/15","1014988.02"
"75","14186.91"
"170/4","3898746.01"
"1003P","69.4"
"1053","54.1"
"1052","13"
"1051","45"
"8395P","2231098.67"
"12101","21"
"8912","3898746.01"
"12103","25.1"
"12102","6"
"450/3","103859.17"
"54/58","167573.45"
"630","596584.67"
"65/66B","197764.16"
"8129","139717.74"
"8059P","375000"
"8329P","4118068.04"
"1013P","779391"
"9903","336617.85"
"9900","3596800.10"
"9901","520195.10"
"9906","-230593.91"
"9904","317854.75"
"9905","317854.75"
"42/48","2582684.13"
"8279","501702.23"
"2053","174.2"
"2052","372"
"8395","2231098.67"
"2051","11"
"440/4","744714.34"
"8169","284783.08"
"47/48","41891.10"
"1023P","1850745.50"
"172/3","3898746.01"
"66B","45900"
"8059","375000"
"640/8","105558.79"
"490/1","11039.32"
"3053","181.7"
"3052","367"
"3051","18"
"30/36","60050.82"
"29/58","1365173.70"
"8079","37500"
"17/49","6543666.80"
"8199","8390415.82"
"100","466000"
"1203","23"
"1202","7"
"1323","45.3"
"1201","18"
"1322","12"
"1321","37"
"67/77","18763.10"
