
"Reference number","2024-00025606"
"Entity number","0477843774"
"Accounting period start date","2022-07-01"
"Accounting period end date","2023-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SITUS"
"Entity address street","Rue des Routis"
"Entity address number","27"
"Entity postal code","6929"
"Entity city","Daverdisse"
"Entity country","Belgique"
"General assembly date","2023-11-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"492/3","31139"
"111","243600"
"12","1470000"
"13","23822"
"14","-207994"
"17","2283396"
"3","124258"
"21","125000"
"22","3671753"
"23","9448"
"24","9870"
"75/76B","1"
"130/1","23822"
"8129P","17280"
"42","118766"
"44","14368"
"45","23143"
"14P","-221857"
"8329","2163618.49"
"22/27","3691071"
"8199P","4479190.49"
"62","18721"
"10/49","4000240"
"65","102538"
"21/28","3816071"
"20/58","4000240"
"10/11","243600"
"10/15","1529428"
"75","1"
"170/4","1788339"
"178/9","495057"
"8259","1345000"
"450/3","23143"
"54/58","59911"
"630","107698"
"65/66B","102538"
"8129","17280"
"8059P","142280"
"8329P","2055920.49"
"9903","13863"
"9900","261293"
"9901","116400"
"9906","-207994"
"9904","13863"
"9905","13863"
"42/48","156277"
"8279","107698"
"440/4","14368"
"8169","30499"
"172/3","1788339"
"8059","142280"
"640/8","18474"
"30/36","124258"
"29/58","184169"
"17/49","2470812"
"8199","4509689.49"
"1311","23822"
"8259P","1345000"
