
"Reference number","2025-00390646"
"Entity number","0455163788"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","VERICA SARL"
"Entity address street","Route de Longwy"
"Entity address number","74"
"Entity postal code","8080"
"Entity city","Bertrange"
"Entity country","Luxembourg"
"General assembly date","2025-08-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Entreprise étrangère"
"40/41","63148.90"
"492/3","387.34"
"454/9","10822.74"
"1213","0.8"
"1212","1"
"10","421430"
"14","1434301.71"
"15","70000"
"17","1835599.77"
"1103","2.8"
"1102","1"
"1343","0.8"
"1101","2"
"1342","1"
"22","4107056.30"
"23","114030.77"
"24","92878.94"
"12011","1"
"75/76B","4100.36"
"9087","2.6"
"12013","1.0"
"1011","1640"
"1003","2.6"
"1002","0.8"
"1001","2.0"
"40","294.71"
"41","62854.19"
"42","417477.49"
"44","82939.54"
"45","77764.26"
"46","236599.06"
"1022","39986"
"1021","58498.69"
"14P","1093476.12"
"1013","2761"
"1012","1121"
"12112","1"
"8329","800693.37"
"12113","0.8"
"22/27","4313966.01"
"1023","98484.69"
"12001","1"
"12003","1.0"
"8199P","4962988.43"
"62","98484.69"
"10/49","4705417.60"
"65","42513.91"
"21/28","4313966.01"
"20/58","4705417.60"
"10/11","421430"
"10/15","1925731.71"
"75","4100.36"
"170/4","1835599.77"
"1003P","1.9"
"1053","2.8"
"1052","1"
"1051","2"
"8912","707828.81"
"8913","1127770.96"
"450/3","66941.52"
"54/58","322101.21"
"630","247049.20"
"65/66B","42513.91"
"8329P","553644.17"
"1013P","1206"
"9903","462245.22"
"9900","864516.73"
"9901","500658.77"
"9906","1434301.71"
"9904","340825.59"
"9905","340825.59"
"42/48","943698.78"
"8279","247049.20"
"2053","0.8"
"2052","1"
"440/4","82939.54"
"8169","151670.95"
"47/48","128918.43"
"1023P","40114"
"640/8","18324.07"
"490/1","6201.48"
"3053","0.8"
"3052","1"
"29/58","391451.59"
"17/49","2779685.89"
"8199","5114659.38"
"174/0","1835599.77"
"100","421430"
"1203","2.0"
"1323","2.0"
"1201","2"
"1321","2"
"67/77","121419.63"
