
"Reference number","2023-00079629"
"Entity number","0668587742"
"Accounting period start date","2021-04-01"
"Accounting period end date","2022-09-30"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Stina Project"
"Entity address street","Waterhoennest"
"Entity address number","67"
"Entity postal code","8501"
"Entity city","Heule"
"Entity country","België"
"General assembly date","2023-03-04"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","1874834.46"
"492/3","1735"
"454/9","5000"
"110","32653.46"
"13","2629951.01"
"17","1694304.25"
"22","928510.83"
"23","4915.49"
"24","1525.44"
"26","123233.37"
"28","923041.72"
"75/76B","2122941.93"
"133","2629951.01"
"6921","2331949.85"
"694/7","36069.44"
"8319","696.02"
"40","257275"
"41","1617559.46"
"42","114353.41"
"44","15713.21"
"45","145226.16"
"791/2","6069.44"
"8329","262262.44"
"22/27","1058185.13"
"8199P","603505"
"10/49","4776803.83"
"65","32870.63"
"21/28","1981226.85"
"20/58","4776803.83"
"10/11","32653.46"
"10/15","2662604.47"
"75","2122941.93"
"8365","30388.26"
"170/4","1694304.25"
"8395P","917653.46"
"8912","1042686.04"
"8913","651618.21"
"8375","25000"
"450/3","140226.16"
"54/58","560969.18"
"630","129040.57"
"65/66B","32870.63"
"691/2","2331949.85"
"8329P","132525.85"
"9903","2588532.68"
"9900","634765.75"
"9901","498461.38"
"9906","2361949.85"
"9904","2361949.85"
"9905","2361949.85"
"42/48","418160.11"
"8279","129040.57"
"8395","923041.72"
"440/4","15713.21"
"8169","716942.57"
"47/48","142867.33"
"172/3","1042686.04"
"640/8","7263.80"
"50/53","358717"
"490/1","1056.34"
"29/58","2795576.98"
"17/49","2114199.36"
"8199","1320447.57"
"694","6069.44"
"695","30000"
"174/0","651618.21"
"67/77","226582.83"
