
"Reference number","2025-00559139"
"Entity number","0427290443"
"Accounting period start date","2024-04-01"
"Accounting period end date","2025-03-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","E&F ROOSENS HOLIDAYS"
"Entity address street","Rue du Pont,Poupehan"
"Entity address number","1"
"Entity postal code","6830"
"Entity city","Bouillon"
"Entity country","Belgique"
"General assembly date","2025-09-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","20970.06"
"111","49578.7"
"13","1478.91"
"14","-352213.55"
"17","132629.05"
"22","169127.48"
"23","8948.95"
"24","1696.33"
"75/76B","11.01"
"133","579.33"
"130/1","899.58"
"8129P","770.25"
"40","19640.6"
"41","1329.46"
"42","9518.87"
"44","33.76"
"45","2556.51"
"46","27048.65"
"14P","-362320.61"
"8329","473437.86"
"22/27","179772.76"
"8199P","648970.4"
"10/49","224937.43"
"65","5495.32"
"21/28","179772.76"
"20/58","224937.43"
"10/11","49578.7"
"10/15","-301155.94"
"75","11.01"
"170/4","132629.05"
"450/3","2556.51"
"54/58","22263.33"
"630","24118.2"
"65/66B","5495.32"
"8129","770.25"
"8059P","770.25"
"8329P","449319.66"
"9903","10327.56"
"9900","45500.49"
"9901","15811.87"
"9906","-352213.55"
"9904","10107.06"
"9905","10107.06"
"42/48","393464.32"
"8279","24118.2"
"440/4","33.76"
"8169","4240.22"
"47/48","354306.53"
"172/3","132629.05"
"8059","770.25"
"640/8","5570.42"
"490/1","1931.28"
"29/58","45164.67"
"17/49","526093.37"
"8199","653210.62"
"1311","899.58"
"67/77","220.5"
