
"Reference number","2022-20063717"
"Entity number","0479447640"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Ferme de Foy"
"Entity address street","Rue de Foy"
"Entity address number","24"
"Entity postal code","5520"
"Entity city","Onhaye"
"Entity country","Belgique"
"General assembly date","2022-05-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","9598.25"
"492/3","4945.18"
"454/9","1258.65"
"110","1523000"
"1213","0.2"
"1212","1"
"1211","0"
"8525","0"
"14","-1007167.14"
"17","305000"
"3","3077"
"1103","0.2"
"1102","1"
"21","2398.68"
"22","159914.63"
"23","759719.03"
"24","10624.66"
"12132","1"
"28","100"
"75/76B","28.43"
"12133","0.2"
"8309","11202.32"
"1003","0.3"
"1002","1.6"
"8129P","12243.64"
"40","3117.21"
"41","6481.04"
"42","1599.01"
"44","6707.14"
"45","1258.65"
"1022","15227.74"
"14P","-919626.32"
"1013","371"
"1012","371"
"8329","1197774.34"
"22/27","930258.32"
"1023","15227.74"
"8199P","2110463.76"
"62","15227.74"
"10/49","957809.06"
"65","617.81"
"21/28","932757"
"20/58","957809.06"
"10/11","1523000"
"10/15","515832.86"
"75","28.43"
"170/4","260000"
"1003P","0.7"
"1053","0.2"
"1052","1"
"1051","0"
"178/9","45000"
"8395P","100"
"54/58","10072.08"
"630","83361.06"
"65/66B","617.81"
"8129","14064.24"
"8059P","15462.92"
"8329P","1127436.21"
"8029","1000"
"1013P","667"
"9903","-87540.82"
"9900","15701.53"
"9901","-86951.44"
"9906","-1007167.14"
"9904","-87540.82"
"9905","-87540.82"
"42/48","132031.02"
"76A","4957.17"
"8279","81540.45"
"8395","100"
"440/4","6707.14"
"8169","29374.69"
"47/48","122466.22"
"1023P","14022.12"
"172/3","0"
"8179","11805.79"
"66A","603.47"
"8059","16462.92"
"640/8","3460.7"
"490/1","2304.73"
"3053","0.5"
"3052","3"
"30/36","3077"
"29/58","25052.06"
"8079","1820.6"
"17/49","441976.2"
"8199","2128032.66"
"174/0","260000"
"1323","0.2"
"1322","1"
