
"Reference number","2024-00135384"
"Entity number","0662592944"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","BHG Antwerpen I"
"Entity address street","Borzestraat"
"Entity address number","31"
"Entity postal code","2000"
"Entity city","Antwerpen"
"Entity country","België"
"General assembly date","2024-06-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","638995.06"
"492/3","0"
"111","6200"
"14","-2724324.54"
"17","3588476.65"
"21","15121.2"
"75/76B","0.1"
"9087","0"
"8129P","1007.38"
"40","638995.06"
"41","0"
"43","680.38"
"44","110631.75"
"45","52770.35"
"14P","-3092570.98"
"10/49","1061184.03"
"65","167.66"
"66","0"
"21/28","15121.2"
"20/58","1061184.03"
"10/11","6200"
"10/15","-2718124.54"
"75","0.1"
"170/4","3588476.65"
"8913","3588476.65"
"450/3","52770.35"
"54/58","407067.77"
"630","4056.54"
"65/66B","167.66"
"8129","5063.92"
"8059P","20387.5"
"9903","368246.44"
"9900","373539.8"
"9901","368414"
"9906","-2724324.54"
"9904","368246.44"
"9905","368246.44"
"42/48","190831.92"
"892","0"
"440/4","110631.75"
"47/48","26749.44"
"8049","-202.38"
"66B","0"
"8059","20185.12"
"640/8","1069.26"
"29/58","1046062.83"
"8079","4056.54"
"17/49","3779308.57"
"430/8","680.38"
"174/0","3588476.65"
"902","0"
