
"Reference number","2023-00179541"
"Entity number","0418785919"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Tourotel"
"Entity address street","Rue Somal"
"Entity address number","11A"
"Entity postal code","5377"
"Entity city","Somme-Leuze"
"Entity country","Belgique"
"General assembly date","2023-06-13"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","2957351.81"
"492/3","2307.35"
"111","748592.01"
"13","19835.94"
"14","-178591.35"
"17","3533394.58"
"22","1125027.59"
"27","353836.09"
"75/76B","1820.26"
"133","17976.74"
"130/1","1859.2"
"40","32581.5"
"41","2924770.31"
"42","44511.4"
"44","288970.86"
"14P","-53393.49"
"8329","282963.41"
"22/27","1478863.68"
"8199P","359718.24"
"10/49","4459020.79"
"65","19816.73"
"21/28","1478863.68"
"20/58","4459020.79"
"10/11","748592.01"
"10/15","589836.6"
"75","1820.26"
"170/4","3533394.58"
"54/58","21237.5"
"630","58405.86"
"65/66B","19816.73"
"8329P","268954.42"
"9903","-125197.86"
"9900","-43686.9"
"9901","-107201.39"
"9906","-178591.35"
"9904","-125197.86"
"9905","-125197.86"
"42/48","333482.26"
"8279","14008.99"
"440/4","288970.86"
"8169","1402108.85"
"172/3","3533394.58"
"640/8","5108.63"
"490/1","1567.8"
"29/58","2980157.11"
"17/49","3869184.19"
"8199","1761827.09"
"1311","1859.2"
