
"Reference number","2025-00024601"
"Entity number","0660648489"
"Accounting period start date","2023-07-01"
"Accounting period end date","2024-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","PiBa"
"Entity address street","Statiestraat"
"Entity address number","43"
"Entity postal code","3770"
"Entity city","Riemst"
"Entity country","België"
"General assembly date","2024-12-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","6144.25"
"111","6200"
"13","37834.11"
"17","324996.16"
"22","171726.24"
"23","24866.55"
"24","1220.71"
"26","204320.12"
"75/76B","290.40"
"133","37269.31"
"130/1","564.80"
"40","5895.22"
"41","249.03"
"42","30606.61"
"44","4718.68"
"45","9000"
"791/2","10203.88"
"8329","221952.20"
"22/27","402133.62"
"8199P","616009.61"
"10/49","413355.56"
"65","11156.02"
"21/28","402133.62"
"20/58","413355.56"
"10/11","6200"
"10/15","44034.11"
"75","290.40"
"170/4","324996.16"
"450/3","9000"
"54/58","5077.69"
"630","32306.93"
"65/66B","11156.02"
"8329P","189645.27"
"9903","-10203.88"
"9900","35156.80"
"9901","661.74"
"9906","-10203.88"
"9904","-10203.88"
"9905","-10203.88"
"42/48","44325.29"
"8279","32306.93"
"440/4","4718.68"
"8169","8076.21"
"172/3","324996.16"
"640/8","2188.13"
"29/58","11221.94"
"17/49","369321.45"
"8199","624085.82"
"1311","564.80"
