
"Reference number","2023-00168828"
"Entity number","0428405448"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","De Barkentijn"
"Entity address street","Albert I Laan"
"Entity address number","126"
"Entity postal code","8620"
"Entity city","Nieuwpoort"
"Entity country","België"
"General assembly date","2023-05-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
"40/41","89893.77"
"492/3","5853.45"
"1341","3"
"454/9","136455.78"
"1213","8.2"
"1212","4"
"1211","5"
"10","2022590.68"
"14","191056.15"
"15","284283.76"
"3","22622.08"
"1103","17.2"
"1102","4"
"1343","3.8"
"1101","14"
"1342","1"
"22","867090.34"
"23","638365.81"
"24","71849.67"
"12011","2"
"75/76B","696.58"
"9087","20.1"
"12013","2"
"1011","24063"
"1003","20.1"
"1002","6.8"
"1001","15.4"
"40","75328.28"
"41","14565.49"
"44","112094.33"
"45","159097.5"
"46","158075.73"
"1022","196871.06"
"1021","715034.91"
"14P","211955.6"
"1013","30688"
"1012","6625"
"12112","1"
"8329","7890993.61"
"12111","1"
"12113","1.8"
"22/27","1577305.82"
"1023","911905.97"
"12001","7"
"12003","7"
"8199P","8995821.26"
"62","911905.97"
"10/49","2933051.6"
"65","5186.11"
"21/28","1577305.82"
"20/58","2933051.6"
"70","1896286.51"
"8349","1577305.82"
"73","131380.62"
"10/15","2497930.59"
"75","696.58"
"76","679.88"
"1003P","23.5"
"1053","17.2"
"1052","4"
"1051","14"
"12101","4"
"12103","6.4"
"12102","3"
"450/3","22641.72"
"54/58","228970.81"
"630","279592.91"
"65/66B","5186.11"
"8329P","7612080.58"
"1013P","21905"
"9903","-20899.45"
"9900","1180060.14"
"9901","-16409.92"
"9906","191056.15"
"9904","-20899.45"
"9905","-20899.45"
"60/61","878149.42"
"42/48","429267.56"
"76A","679.88"
"8279","279592.91"
"2053","200.5"
"2052","114"
"2051","122"
"440/4","112094.33"
"8289","679.88"
"8169","472478.17"
"1023P","604180.09"
"640/8","4971.18"
"50/53","999543.69"
"490/1","14715.43"
"3053","202.6"
"3052","116"
"3051","123"
"30/36","22622.08"
"29/58","1355745.78"
"17/49","435121.01"
"8199","9468299.43"
"1203","9"
"1323","13.4"
"1322","3"
"1201","9"
"1321","11"
