
"Reference number","2023-00446314"
"Entity number","0451626555"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Camping au Bout du Monde"
"Entity address street","Engreux"
"Entity address number","6"
"Entity postal code","6660"
"Entity city","Houffalize"
"Entity country","België"
"General assembly date","2023-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","60245.6"
"492/3","25000"
"111","18600"
"13","153907.01"
"14","26734.69"
"17","60000"
"3","3845.37"
"22","1188.39"
"23","200674.88"
"75/76B","0.02"
"133","152047.01"
"6921","54844.4"
"130/1","1860"
"40","12030.78"
"41","48214.82"
"44","64695.7"
"46","1549.31"
"14P","26734.69"
"8329","98228.71"
"22/27","201863.27"
"8199P","162881.85"
"10/49","413053.75"
"65","99.64"
"21/28","201863.27"
"20/58","413053.75"
"10/11","18600"
"10/15","199241.7"
"75","0.02"
"170/4","60000"
"54/58","141299.51"
"630","42135.66"
"65/66B","99.64"
"691/2","54844.4"
"8329P","56093.05"
"9903","69171.14"
"9900","116395.43"
"9901","69270.76"
"9906","81579.09"
"9904","54844.4"
"9905","54844.4"
"42/48","128812.05"
"8279","42135.66"
"440/4","64695.7"
"8169","137210.13"
"47/48","62567.04"
"640/8","4989.01"
"490/1","5800"
"30/36","3845.37"
"29/58","211190.48"
"17/49","213812.05"
"8199","300091.98"
"1311","1860"
"174/0","60000"
"67/77","14326.74"
