
"Reference number","2024-00400431"
"Entity number","0480223244"
"Accounting period start date","2022-10-01"
"Accounting period end date","2023-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ROZERIE"
"Entity address street","Justestraat"
"Entity address number","7"
"Entity postal code","8790"
"Entity city","Waregem"
"Entity country","België"
"General assembly date","2024-05-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","12529.7"
"492/3","345"
"10","18600"
"13","4400.62"
"14","1693.05"
"23","12240.76"
"24","176.03"
"130","75"
"133","4325.62"
"6921","3002.11"
"130/1","75"
"40","3000"
"41","9529.7"
"14P","1693.05"
"8329","4654.71"
"22/27","12416.79"
"8199P","4980"
"62","2643.71"
"10/49","25038.67"
"65","359.9"
"21/28","12416.79"
"20/58","25038.67"
"10/11","18600"
"10/15","24693.67"
"8395P","12515"
"54/58","92.18"
"630","3560.71"
"65/66B","359.9"
"691/2","3002.11"
"8386","-12515"
"8329P","1094"
"9903","3502.11"
"9900","10991.01"
"9901","3862.01"
"9906","4695.16"
"9904","3002.11"
"9905","3002.11"
"8279","3560.71"
"8169","12091.5"
"66A","96.92"
"640/8","827.66"
"29/58","12621.88"
"17/49","345"
"8199","17071.5"
"100","18600"
"67/77","500"
