
"Reference number","2026-00111000"
"Entity number","0408352578"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Haerendycke"
"Entity address street","Westdieplaan"
"Entity address number","5"
"Entity postal code","8420"
"Entity city","Wenduine"
"Entity country","België"
"General assembly date","2026-05-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","35440.42"
"492/3","355.92"
"110","18600"
"13","499933.78"
"14","-19481.91"
"22","322478.55"
"23","9889.64"
"24","13003.22"
"75/76B","2100.11"
"132","1060.8"
"133","498872.98"
"8309","11551.79"
"40","10711.89"
"41","24728.53"
"44","1209.5"
"14P","-24486.1"
"8329","587803.51"
"22/27","345371.41"
"8199P","910767.77"
"10/49","500617.29"
"65","680.81"
"21/28","345371.41"
"20/58","500617.29"
"10/11","18600"
"10/15","499051.87"
"75","2100.11"
"54/58","34842.6"
"630","36618.19"
"65/66B","680.81"
"8329P","562737.11"
"9903","5004.19"
"9900","58363.61"
"9901","3584.89"
"9906","-19481.91"
"9904","5004.19"
"9905","5004.19"
"42/48","1209.5"
"76A","5335.86"
"8279","36618.19"
"440/4","1209.5"
"8169","37250.91"
"8179","14843.76"
"640/8","18160.53"
"50/53","84725.13"
"490/1","237.73"
"29/58","155245.88"
"17/49","1565.42"
"8199","933174.92"
