
"Reference number","2023-00421928"
"Entity number","0417457910"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","L'ESPLANADE"
"Entity address street","Marche, Place aux Foires"
"Entity address number","18"
"Entity postal code","6900"
"Entity city","Marche-en-Famenne"
"Entity country","Belgique"
"General assembly date","2023-06-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","109.4"
"454/9","3740.60"
"111","18592.01"
"1213","0.9"
"1212","2"
"13","17821.29"
"14","-92941.10"
"1103","0.5"
"1102","1"
"1343","0.9"
"1342","2"
"24","4344.68"
"132","15962.09"
"1113","1.6"
"1112","6"
"12013","0.8"
"12012","3"
"1003","1.8"
"1002","4.9"
"130/1","1859.2"
"41","109.40"
"44","13670.84"
"45","23266.26"
"1022","60042.09"
"14P","-111849.41"
"1013","2267"
"1012","2267"
"12112","1"
"8329","10128.17"
"12113","0.5"
"22/27","4344.68"
"1023","60042.09"
"12123","0.4"
"12002","2"
"12122","1"
"12003","0.4"
"8199P","14472.85"
"62","60042.09"
"10/49","53382.4"
"65","1070.97"
"21/28","4344.68"
"20/58","53382.40"
"10/11","18592.01"
"10/15","-56527.80"
"1053","2.1"
"1052","7"
"450/3","19525.66"
"54/58","48084.84"
"630","2712.72"
"65/66B","1070.97"
"8329P","7415.45"
"9903","25354.58"
"9900","89612.87"
"9901","26425.55"
"9906","-92941.10"
"9904","18908.31"
"9905","18908.31"
"42/48","109910.20"
"8279","2712.72"
"2053","6.1"
"2052","17"
"440/4","13670.84"
"47/48","72973.10"
"640/8","432.51"
"490/1","843.48"
"3053","6.3"
"3052","16"
"29/58","49037.72"
"17/49","109910.2"
"8199","14472.85"
"1311","1859.20"
"1203","1.2"
"1323","1.2"
"1202","5"
"1322","5"
"67/77","6446.27"
