
"Reference number","2022-20131395"
"Entity number","0667753839"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","AIR BnC"
"Entity address street","Route de Liers"
"Entity address number","116"
"Entity postal code","4041"
"Entity city","Herstal"
"Entity country","Belgique"
"General assembly date","2022-06-10"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","4722"
"492/3","4401"
"111","75000"
"14","-12024"
"15","67702"
"17","482941"
"21","1800"
"24","24893"
"25","623427"
"26","12802"
"75/76B","2232"
"8129P","1800"
"40","2198"
"41","2524"
"42","48473"
"44","1743"
"45","170"
"14P","-28260"
"8329","96512"
"22/27","661122"
"8199P","755625"
"10/49","728393"
"65","16122"
"21/28","662922"
"20/58","728393"
"10/11","75000"
"10/15","130678"
"75","2232"
"170/4","482941"
"450/3","170"
"54/58","60749"
"630","35706"
"65/66B","16122"
"753","2232"
"8129","2700"
"8059P","4500"
"8329P","61706"
"9903","16328"
"9900","70054"
"9901","30218"
"9906","-12024"
"9904","16236"
"9905","16236"
"42/48","110373"
"91711","50000"
"8279","34806"
"440/4","1743"
"8169","2009"
"47/48","59987"
"172/3","482941"
"8059","4500"
"640/8","4130"
"91721","0"
"29/58","65471"
"8079","900"
"17/49","597715"
"8199","757634"
"67/77","92"
