
"Reference number","2023-00469388"
"Entity number","0429906770"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Old Flanders"
"Entity address street","Lombardsijdelaan"
"Entity address number","163"
"Entity postal code","8434"
"Entity city","Westende"
"Entity country","België"
"General assembly date","2023-06-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","68520.87"
"492/3","345.63"
"454/9","2883.17"
"1213","6.1"
"1212","2"
"1211","5"
"8455P","0"
"8525","0"
"10","62000"
"13","128600"
"14","-51424.96"
"17","23401.52"
"3","8498.92"
"1103","11.9"
"1102","3"
"1101","10"
"22","2395.59"
"23","20322.78"
"24","46110.61"
"26","4322.88"
"28","452.37"
"8555","0"
"29","8148.72"
"75/76B","409.74"
"130","6200"
"133","122400"
"1113","2"
"1111","2"
"1011","5972"
"1003","10.8"
"1002","4.5"
"1001","8.4"
"130/1","6200"
"8129P","2124"
"40","62621.64"
"41","5899.23"
"42","8106.37"
"44","9546.19"
"45","17966.64"
"8455","0"
"1022","49693"
"1021","138307"
"14P","-1970.33"
"791/2","0"
"1013","8238"
"1012","2266"
"8329","504351.01"
"22/27","73151.86"
"1023","188000"
"12002","1"
"12001","7"
"12003","7.8"
"8199P","564780.69"
"62","191349.02"
"10/49","202541.39"
"8555P","0"
"65","3248.51"
"21/28","73604.23"
"20/58","202541.39"
"291","8148.72"
"10/11","62000"
"10/15","139175.04"
"75","409.74"
"8365","452.37"
"170/4","16281"
"1003P","8.1"
"1053","13.9"
"1052","3"
"1051","12"
"178/9","7120.52"
"8395P","0"
"12101","5"
"12103","6.1"
"12102","2"
"450/3","15083.47"
"54/58","40966.34"
"630","30990.89"
"65/66B","3248.51"
"8129","2124"
"8059P","2124"
"8329P","473360.12"
"1013P","6771"
"9903","-49294"
"9900","177710.27"
"9901","-46455.23"
"9906","-51424.96"
"9904","-49454.63"
"9905","-49454.63"
"42/48","39619.2"
"76A","0"
"8279","30990.89"
"2053","22.4"
"2052","8"
"2051","17"
"8395","452.37"
"440/4","9546.19"
"8169","12722.18"
"47/48","4000"
"1023P","136889"
"172/3","16281"
"8525P","0"
"8059","2124"
"640/8","1825.59"
"490/1","2802.31"
"3053","18.3"
"3052","9"
"3051","12"
"30/36","8498.92"
"29/58","128937.16"
"17/49","63366.35"
"8199","577502.87"
"100","62000"
"1203","7.8"
"1323","13.9"
"1202","1"
"1322","3"
"1201","7"
"1321","12"
"67/77","160.63"
