
"Reference number","2022-20365242"
"Entity number","0450893612"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ATTILA"
"Entity address street","Vestingstraat"
"Entity address number","4"
"Entity postal code","2018"
"Entity city","Antwerpen-2018"
"Entity country","België"
"General assembly date","2022-06-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","4810.49"
"492/3","488.26"
"10","7309000"
"13","3078453.77"
"17","185909.06"
"22","1815677.78"
"24","13572.6"
"26","315098.96"
"28","6560000"
"75/76B","57142.53"
"130","156536.55"
"133","2921917.22"
"6920","1295.15"
"6921","24607.83"
"130/1","156536.55"
"40","1600"
"41","3210.49"
"42","19090.94"
"44","9235.42"
"45","1565.08"
"8329","607499.67"
"22/27","2144349.34"
"8199P","2569272.31"
"10/49","10633639.55"
"65","7914.56"
"21/28","8704349.34"
"20/58","10633639.55"
"10/11","7309000"
"10/15","10387453.77"
"75","57142.53"
"170/4","185909.06"
"8395P","6560000"
"8912","79413.22"
"8913","106495.84"
"450/3","1565.08"
"54/58","442441.99"
"630","71103.69"
"65/66B","7914.56"
"691/2","25902.98"
"8329P","536395.98"
"9903","26039.98"
"9900","56995.65"
"9901","-23187.99"
"9906","25902.98"
"9904","25902.98"
"9905","25902.98"
"42/48","59788.46"
"8279","71103.69"
"8395","6560000"
"440/4","9235.42"
"8169","182576.7"
"47/48","29897.02"
"172/3","185909.06"
"640/8","9079.95"
"50/53","1480347.22"
"490/1","1690.51"
"29/58","1929290.21"
"17/49","246185.78"
"8199","2751849.01"
"100","7309000"
"67/77","137"
