
"Reference number","2025-00362848"
"Entity number","0421568037"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","THE NEW GALAXY"
"Entity address street","Rue du Progrès"
"Entity address number","7A"
"Entity postal code","1210"
"Entity city","Saint-Josse-ten-Noode"
"Entity country","Belgique"
"General assembly date","2025-05-05"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société privée à responsabilité limitée"
"40/41","40294.06"
"1341","4"
"454/9","56782.96"
"111","18592.01"
"13","131879.2"
"14","178011.21"
"17","245090.41"
"3","1131.85"
"1103","5.4"
"1102","3"
"1101","4"
"1343","5.2"
"1342","3"
"22","460690.73"
"23","86136.76"
"24","49838.78"
"26","43321.85"
"12011","3"
"28","1380"
"75/76B","54.62"
"9087","6.9"
"133","130000"
"1113","0.4"
"1112","1"
"12013","4.8"
"12012","4"
"6921","25000"
"1011","7802"
"694/7","25000"
"1003","6.9"
"1002","4.5"
"1001","4.7"
"130/1","1879.2"
"40","29324.84"
"8129P","99157.41"
"41","10969.22"
"42","35578.01"
"44","69745.54"
"45","117958.76"
"1022","36905.19"
"1021","216981.43"
"14P","179370.68"
"1013","9129"
"1012","1327"
"8329","649178.8"
"22/27","639988.12"
"1023","253886.62"
"12001","1"
"12003","1"
"8199P","1251112.09"
"62","253886.62"
"10/49","821855.14"
"65","32040.86"
"21/28","641368.12"
"20/58","821855.14"
"10/11","18592.01"
"10/15","328482.42"
"75","54.62"
"170/4","245090.41"
"1003P","5.5"
"1053","5.8"
"1052","4"
"1051","4"
"8395P","1380"
"8913","245090.41"
"450/3","61175.8"
"54/58","137984.18"
"630","81705.32"
"65/66B","32040.86"
"6502","5.5"
"8129","99157.41"
"8059P","99157.41"
"691/2","25000"
"8329P","567473.48"
"1013P","7171"
"9903","73599.43"
"9900","489876.46"
"9901","105585.67"
"9906","228011.21"
"9904","48640.53"
"9905","48640.53"
"42/48","248282.31"
"8279","81705.32"
"8395","1380"
"440/4","69745.54"
"47/48","25000"
"8169","38054.83"
"1023P","183330.99"
"8059","99157.41"
"640/8","48698.85"
"490/1","1076.93"
"30/36","1131.85"
"29/58","180487.02"
"17/49","493372.72"
"8199","1289166.92"
"694","25000"
"1311","1879.2"
"174/0","245090.41"
"1203","5.8"
"1202","4"
"1323","0.6"
"1322","1"
"1201","4"
"67/77","24958.9"
