
"Reference number","2025-00394930"
"Entity number","0462715932"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Bed & Breakfast"
"Entity address street","Vissersstraat"
"Entity address number","18"
"Entity postal code","8370"
"Entity city","Blankenberge"
"Entity country","België"
"General assembly date","2025-08-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","21686.78"
"110","20000"
"13","2000"
"14","-109184.69"
"17","160835.87"
"22","190832.66"
"24","3889.21"
"28","538"
"133","2000"
"8129P","1655.93"
"40","19130.63"
"41","2556.15"
"42","12191.98"
"44","3358.01"
"45","3368.62"
"14P","-126510.94"
"8329","40661.2"
"22/27","194721.87"
"8199P","235383.07"
"10/49","269678.94"
"65","2471.93"
"21/28","195259.87"
"20/58","269678.94"
"10/11","20000"
"10/15","-87184.69"
"170/4","160835.87"
"8395P","538"
"450/3","3368.62"
"54/58","52732.29"
"630","12043.44"
"65/66B","2471.93"
"8129","1655.93"
"8059P","1655.93"
"8329P","28617.76"
"9903","22726.14"
"9900","39630.05"
"9901","25198.07"
"9906","-109184.69"
"9904","17326.25"
"9905","17326.25"
"42/48","196027.76"
"8279","12043.44"
"8395","538"
"440/4","3358.01"
"47/48","177109.15"
"172/3","160835.87"
"91611","194250.79"
"8059","1655.93"
"640/8","2388.54"
"29/58","74419.07"
"17/49","356863.63"
"8199","235383.07"
"91621","97500"
"67/77","5399.89"
