
"Reference number","2024-00367543"
"Entity number","0453534782"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Wijnant bvba"
"Entity address street","Vossenpad"
"Entity address number","6"
"Entity postal code","3620"
"Entity city","Lanaken"
"Entity country","België"
"General assembly date","2024-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","4829.06"
"111","20460"
"13","7482.04"
"14","-189197.22"
"3","949"
"23","13322.88"
"24","49576.20"
"133","7482.04"
"8309","18478.44"
"40","4829.06"
"43","756.95"
"44","6098.09"
"45","610.04"
"14P","-187049.25"
"8329","46624.30"
"22/27","62899.08"
"8199P","78877.93"
"10/49","69233.97"
"65","610.23"
"21/28","62899.08"
"20/58","69233.97"
"10/11","20460"
"10/15","-161255.18"
"450/3","610.04"
"54/58","556.83"
"630","17436.70"
"65/66B","610.23"
"8329P","47666.04"
"9903","-1933.25"
"9900","16688.35"
"9901","-1323.02"
"9906","-189197.22"
"9904","-2147.97"
"9905","-2147.97"
"42/48","230489.15"
"76A","18086.08"
"8279","17436.70"
"440/4","6098.09"
"8169","49123.89"
"47/48","223024.07"
"640/8","574.67"
"8189","-18478.44"
"30/36","949"
"29/58","6334.89"
"17/49","230489.15"
"8199","109523.38"
"430/8","756.95"
"67/77","214.72"
