
"Reference number","2026-00239540"
"Entity number","0479058551"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","VZW Internaat Don Bosco Wijnegem"
"Entity address street","Kasteellei"
"Entity address number","77"
"Entity postal code","2110"
"Entity city","Wijnegem"
"Entity country","België"
"General assembly date","2026-06-05"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
"40/41","6488"
"454/9","16662.75"
"10","355026.45"
"13","120000"
"14","901546.82"
"15","614948.87"
"22","1363988.43"
"23","43926.48"
"24","11480.27"
"75/76B","46.45"
"9087","3.4"
"40","2148"
"41","4340"
"42","100000"
"44","16496.72"
"45","16662.75"
"14P","992299.84"
"8329","2105233.25"
"22/27","1419395.18"
"8199P","3516237.68"
"10/49","2124681.61"
"62","151466.35"
"65","338.71"
"21/28","1419395.18"
"20/58","2124681.61"
"10/15","1991522.14"
"75","46.45"
"54/58","698798.43"
"630","109921.45"
"65/66B","338.71"
"8329P","1995311.80"
"9903","29246.98"
"9900","303379.79"
"9901","29539.24"
"9906","1021546.82"
"9904","29246.98"
"9905","29246.98"
"42/48","133159.47"
"8279","109921.45"
"440/4","16496.72"
"8169","8390.75"
"640/8","12452.75"
"29/58","705286.43"
"17/49","133159.47"
"8199","3524628.43"
"691","120000"
