
"Reference number","2022-20122347"
"Entity number","0659696406"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","L'idée chouette"
"Entity address street","Kersenlarenlaan"
"Entity address number","194"
"Entity postal code","1200"
"Entity city","Woluwé-Saint-Lambert"
"Entity country","België"
"General assembly date","2022-06-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","352.41"
"492/3","9600"
"111","20000"
"14","-86868.93"
"3","583.23"
"24","1837.81"
"41","352.41"
"14P","-83421.24"
"8329","7351.32"
"22/27","1837.81"
"8199P","9189.13"
"10/49","16299.42"
"65","36"
"21/28","1837.81"
"20/58","16299.42"
"10/11","20000"
"10/15","-66868.93"
"54/58","13525.97"
"630","1837.83"
"65/66B","36"
"8329P","5513.49"
"9903","-3447.69"
"9900","-1226.36"
"9901","-3411.69"
"9906","-86868.93"
"9904","-3447.69"
"9905","-3447.69"
"42/48","73568.35"
"8279","1837.83"
"47/48","73568.35"
"640/8","347.50"
"29/58","14461.61"
"30/36","583.23"
"17/49","83168.35"
"8199","9189.13"
