
"Reference number","2025-00144148"
"Entity number","0436321044"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE VIJF ZUILEN"
"Entity address street","GRAAF DE MUELENAERELAAN"
"Entity address number","49"
"Entity postal code","8200"
"Entity city","Sint-Andries"
"Entity country","België"
"General assembly date","2025-05-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","38957.93"
"110","18600"
"13","51508.74"
"17","13774.31"
"22","24006.13"
"23","8466.33"
"24","2607"
"28","69.41"
"75/76B","2190.44"
"133","51508.74"
"6921","19702.95"
"694/7","833"
"40","489.53"
"41","38468.4"
"43","9753.9"
"44","409.42"
"45","5068.36"
"46","224"
"791/2","833"
"8329","359397.86"
"22/27","35079.46"
"8199P","385274.26"
"10/49","99338.73"
"65","687.17"
"21/28","35148.87"
"20/58","99338.73"
"10/11","18600"
"10/15","70108.74"
"75","2190.44"
"170/4","13774.31"
"8395P","69.41"
"450/3","5068.36"
"54/58","23231.93"
"630","15429.29"
"65/66B","687.17"
"691/2","19702.95"
"8329P","343968.57"
"9903","21747.36"
"9900","38462.03"
"9901","20244.09"
"9906","19702.95"
"9904","19702.95"
"9905","19702.95"
"42/48","15455.68"
"8279","15429.29"
"8395","69.41"
"440/4","409.42"
"8169","9203.06"
"172/3","13774.31"
"640/8","2788.65"
"490/1","2000"
"29/58","64189.86"
"17/49","29229.99"
"8199","394477.32"
"430/8","9753.9"
"694","833"
"67/77","2044.41"
