
"Reference number","2025-00006373"
"Entity number","0664662410"
"Accounting period start date","2023-04-01"
"Accounting period end date","2024-03-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Meininger Hotel Brussels Midi Station"
"Entity address street","Rue Bara"
"Entity address number","101"
"Entity postal code","1070"
"Entity city","Anderlecht"
"Entity country","Belgique"
"General assembly date","2024-12-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","1734630.03"
"12031","1"
"12033","1"
"492/3","2190690.91"
"1341","23"
"454/9","54633.18"
"1213","14.4"
"1212","1"
"1211","14"
"10","61500"
"14","-3416960.67"
"17","8186058.59"
"3","8808.41"
"1103","22"
"1343","23"
"1101","22"
"21","1"
"22","202328.26"
"23","36048.12"
"24","847017.73"
"25","5831610.24"
"12011","11"
"28","29639.61"
"12131","1"
"75/76B","43010.81"
"9087","31.8"
"1113","8.9"
"1112","2"
"1111","8"
"12013","11.5"
"12133","1"
"12012","1"
"12021","2"
"1011","49659"
"1003","31.8"
"1002","1.9"
"1001","30.8"
"12023","2"
"8129P","22202"
"40","58138.84"
"41","1676491.19"
"42","2395508.53"
"44","57594.05"
"45","81714.24"
"46","310223.05"
"1022","47591.02"
"1021","1370042.06"
"14P","-3424530.63"
"1013","51384"
"1012","1725"
"12112","1"
"8329","4941519.4"
"12111","6"
"12113","6.4"
"12121","7"
"22/27","6917004.35"
"1023","1417633.08"
"12123","7"
"12001","2"
"12003","2"
"8199P","11858513.49"
"62","1417633.08"
"10/49","10044456.46"
"65","1000590.82"
"21/28","6946644.96"
"20/58","10044456.46"
"10/11","61500"
"10/15","-3355460.67"
"75","43010.81"
"8365","15713.3"
"170/4","8186058.59"
"1003P","25.3"
"1053","30.9"
"1052","2"
"1051","30"
"8395P","13926.31"
"8912","3807840.03"
"8913","4378218.56"
"450/3","27081.06"
"54/58","217636.98"
"630","785224.9"
"65/66B","1000590.82"
"8129","22202"
"8059P","22203"
"8329P","4156294.5"
"1013P","39729"
"9903","25828.46"
"9900","3415501.9"
"9901","983408.47"
"9906","-3416960.67"
"9904","7569.96"
"9905","7569.96"
"42/48","3023167.63"
"8279","785224.9"
"2053","17.8"
"2052","4"
"2051","16"
"8395","29639.61"
"440/4","57594.05"
"8169","141569.5"
"47/48","178127.76"
"1023P","1402394.01"
"172/3","8186058.59"
"8179","141559.24"
"8059","22203"
"640/8","229235.45"
"490/1","1136736.08"
"3053","19.4"
"3052","3"
"3051","18"
"30/36","8808.41"
"29/58","3097811.5"
"17/49","13399917.13"
"8199","11858523.75"
"100","61500"
"1203","16.5"
"1323","7.9"
"1202","1"
"1322","2"
"1201","16"
"1321","7"
"67/77","18258.5"
