
"Reference number","2025-00451673"
"Entity number","0535738720"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","9HOTEL SABLON"
"Entity address street","Rue de la Paille"
"Entity address number","2-8"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","20921.56"
"492/3","1215.23"
"1341","4"
"454/9","36414.29"
"58032","563"
"9062","976524.76"
"58031","1029"
"1213","4.5"
"1212","1"
"1211","4"
"5811","4"
"5812","129"
"5813","5668"
"10","805000"
"13","775516.72"
"14","-1700105.35"
"17","902019.13"
"3","11727.97"
"1103","5.2"
"1102","4"
"1343","6.4"
"1101","3"
"1342","4"
"21","1397149.63"
"22","2170141.05"
"23","261099.90"
"24","65197.00"
"26","3000.00"
"12132","1"
"12011","1"
"28","767.20"
"12131","1"
"9087","7.7"
"130","1109.61"
"132","770338.89"
"133","4068.22"
"1113","2.7"
"1112","1"
"1111","2"
"12013","2.4"
"12133","1.5"
"12012","2"
"1011","8618"
"1003","7.7"
"1002","4.1"
"1001","5.3"
"130/1","1109.61"
"8129P","914867.64"
"40","20719.09"
"41","202.47"
"42","133325.41"
"44","145231.11"
"45","40568.80"
"46","51980.34"
"1022","123349"
"1021","299224"
"14P","-1923717.32"
"1013","11559"
"1012","2941"
"8329","3161613.13"
"12111","3"
"12113","3"
"22/27","2499437.95"
"1023","422573"
"12002","2"
"12003","1"
"8199P","5640376.19"
"62","422573.40"
"10/49","4117961.09"
"65","192797.31"
"21/28","3897354.78"
"20/58","4117961.09"
"175","58819.78"
"10/11","805000"
"10/15","-119588.63"
"170/4","843199.35"
"1003P","6.5"
"631/4","78620.99"
"1053","7.9"
"1052","5"
"1051","5"
"8395P","817.2"
"8912","630928.93"
"8913","271090.20"
"8375","50.00"
"450/3","4154.51"
"54/58","186267.63"
"630","300660.03"
"65/66B","192797.31"
"8129","961748.40"
"8922","976524.76"
"8059P","2358898.03"
"8329P","2907833.86"
"1013P","10486"
"9903","223611.97"
"9900","1218263.70"
"9901","416409.28"
"9906","-1700105.35"
"9904","223611.97"
"9905","223611.97"
"42/48","3334315.36"
"8279","253779.27"
"2053","3.9"
"2052","3"
"2051","2"
"8395","767.2"
"892","976524.76"
"440/4","145231.11"
"8169","20674.89"
"47/48","2963209.70"
"1023P","363726"
"172/3","843199.35"
"91611","2170141.05"
"8059","2358898.03"
"490/1","1689.15"
"3053","3.7"
"3052","1"
"3051","3"
"30/36","11727.97"
"29/58","220606.31"
"8079","46880.76"
"17/49","4237549.72"
"8199","5661051.08"
"91631","3350000.00"
"58132","1044"
"58131","4624"
"91621","3350000.00"
"9294","3475000.00"
"100","805000.00"
"1203","3.4"
"1323","1.5"
"1202","4"
"1322","1"
"1201","1"
"1321","1"
"5801","2"
"5802","38"
"5803","1592"
