
"Reference number","2024-00360355"
"Entity number","0405797718"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Domaine du Pont d'Oye"
"Entity address street","Rue du Pont-d'Oye"
"Entity address number","1"
"Entity postal code","6720"
"Entity city","Habay"
"Entity country","Belgique"
"General assembly date","2024-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","37266.72"
"454/9","7551.34"
"10","2010628.53"
"12","973333.30"
"13","33731.67"
"14","-2439941.38"
"21","12203.96"
"22","3709751.68"
"23","84231.59"
"24","48486.99"
"27","225153.98"
"28","2266.29"
"75/76B","1080.9"
"130","7064.97"
"133","26666.70"
"130/1","7064.97"
"8129P","36063.40"
"40","9726.74"
"41","27539.98"
"44","32227.34"
"45","7551.34"
"14P","-2213200.70"
"8329","2240249.74"
"22/27","4067624.24"
"8199P","3755789.53"
"62","91216.39"
"10/49","4150924.40"
"65","686.26"
"21/28","4082094.49"
"20/58","4150924.40"
"10/11","2010628.53"
"10/15","577752.12"
"75","1080.90"
"8395P","2266.29"
"8259","2164308.65"
"54/58","28008.38"
"630","171291.06"
"65/66B","686.26"
"8129","38867.79"
"8059P","45172.55"
"8329P","2071763.07"
"8029","5899.20"
"9903","-226740.68"
"9900","43059.43"
"9901","-227135.32"
"9906","-2439941.38"
"9904","-226740.68"
"9905","-226740.68"
"60/61","300441.76"
"42/48","3573172.28"
"8279","168486.67"
"8395","2266.29"
"440/4","32227.34"
"8169","387775.80"
"47/48","3533393.60"
"8059","51071.75"
"640/8","7687.30"
"490/1","3554.81"
"29/58","68829.91"
"8079","2804.39"
"17/49","3573172.28"
"8199","4143565.33"
"8259P","2164308.65"
"100","2010628.53"
