
"Reference number","2023-00040171"
"Entity number","0536215307"
"Accounting period start date","2021-07-01"
"Accounting period end date","2022-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Adelaar"
"Entity address street","Kleinheidelaan"
"Entity address number","6"
"Entity postal code","3582"
"Entity city","Koersel"
"Entity country","België"
"General assembly date","2022-12-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","47848.62"
"111","14200"
"13","50"
"14","15123.91"
"75/76B","2227.02"
"694/7","16000"
"130/1","50"
"40","2597.5"
"41","45251.12"
"44","2317.84"
"45","381.97"
"14P","13780.98"
"10/49","48073.72"
"65","111.55"
"20/58","48073.72"
"10/11","14200"
"10/15","29373.91"
"75","2227.02"
"450/3","381.97"
"54/58","225.1"
"65/66B","111.55"
"9903","17724.9"
"9900","16149.99"
"9901","15609.43"
"9906","31123.91"
"9904","17342.93"
"9905","17342.93"
"42/48","18699.81"
"440/4","2317.84"
"47/48","16000"
"640/8","540.56"
"29/58","48073.72"
"17/49","18699.81"
"695","16000"
"1311","50"
"67/77","381.97"
