
"Reference number","2025-00432272"
"Entity number","0479190787"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","S.N.U."
"Entity address street","Rue Louis Bertulot(LV)"
"Entity address number","2"
"Entity postal code","5170"
"Entity city","Profondeville"
"Entity country","Belgique"
"General assembly date","2025-01-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","37423"
"9500","35676"
"454/9","3368"
"111","137300"
"13","441911"
"14","-463183"
"16","157513"
"17","1026458"
"21","1102"
"22","1417153"
"23","4186"
"24","5081"
"28","671"
"132","437140"
"1003","0.4"
"1002","0.8"
"130/1","4771"
"8129P","12541"
"41","37423"
"42","115302"
"43","3415"
"44","44047"
"45","3368"
"1022","13287"
"14P","-329700"
"1013","546"
"1012","546"
"8329","467567"
"22/27","1426420"
"168","157513"
"1023","13287"
"8199P","1893987"
"62","13287"
"10/49","1466131"
"65","55594"
"21/28","1428193"
"20/58","1466131"
"70","88243"
"10/11","137300"
"10/15","116028"
"170/4","1026458"
"1003P","0.5"
"8395P","671"
"54/58","18"
"630","95860"
"65/66B","55594"
"8129","14737"
"8059P","15839"
"8329P","373903"
"1013P","265"
"9903","-160649"
"9900","17624"
"9901","-105055"
"9906","-463183"
"9904","-152613"
"9905","-133483"
"60/61","73489"
"42/48","166132"
"8279","93664"
"8395","671"
"440/4","44047"
"780","8036"
"789","19130"
"1023P","6638"
"172/3","1026458"
"91611","1417153"
"8059","15839"
"640/8","13532"
"490/1","497"
"3053","0.5"
"3052","1"
"29/58","37938"
"8079","2196"
"17/49","1192590"
"8199","1893987"
"91631","630000"
"430/8","3415"
"1311","4771"
"91621","375000"
