
"Reference number","2023-00478954"
"Entity number","0449756138"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","HOTEL COSY"
"Entity address street","Au-dessus de la Ville"
"Entity address number","23"
"Entity postal code","6830"
"Entity city","Bouillon"
"Entity country","Belgique"
"General assembly date","2023-05-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","11139"
"10","113000"
"13","49943"
"14","77034"
"15","40672"
"17","442000"
"21","100250"
"22","317297"
"23","29033"
"26","47809"
"75/76B","12382"
"130","11300"
"132","3335"
"133","35308"
"130/1","11300"
"8129P","114682"
"40","9274"
"41","1865"
"44","10485"
"14P","62083"
"8329","1039401"
"22/27","394139"
"8199P","1429101"
"10/49","749887"
"65","213"
"21/28","494389"
"20/58","749887"
"10/11","113000"
"10/15","280649"
"75","12382"
"170/4","442000"
"8913","442000"
"54/58","244359"
"630","63074"
"65/66B","213"
"753","12382"
"8129","134732"
"8059P","234982"
"8329P","996377"
"9903","14951"
"9900","80358"
"9901","2782"
"9906","77034"
"9904","14951"
"9905","14951"
"42/48","27238"
"8279","43024"
"440/4","10485"
"8169","4439"
"47/48","16753"
"8059","234982"
"640/8","14502"
"29/58","255498"
"8079","20050"
"17/49","469238"
"8199","1433540"
"174/0","442000"
"100","113000"
