
"Reference number","2026-00098368"
"Entity number","0418645763"
"Accounting period start date","2024-10-01"
"Accounting period end date","2025-09-30"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DOMEIN MARTINUS"
"Entity address street","Sniederspad"
"Entity address number","133"
"Entity postal code","2980"
"Entity city","Zoersel"
"Entity country","België"
"General assembly date","2026-03-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","309407.62"
"492/3","7514.07"
"1341","1"
"454/9","97700.78"
"9062","395847.78"
"110","18592.01"
"1213","6.6"
"1212","2"
"1211","5"
"8455P","0"
"8525","0"
"13","1765502.29"
"14","0"
"15","50000"
"17","372000"
"3","16475.61"
"1103","8.6"
"1102","2"
"1343","2.6"
"1101","7"
"1342","2"
"22","1996974.48"
"23","20452.53"
"24","3595.94"
"12011","9"
"28","500"
"8555","0"
"75/76B","2200.87"
"9087","14.4"
"133","1765502.29"
"1113","7"
"1111","7"
"12013","9"
"6921","65149.44"
"8309","24150.33"
"1011","23453"
"694/7","0"
"1003","14.4"
"1002","2.7"
"1001","12.5"
"8129P","5923"
"40","285807.99"
"41","23599.63"
"42","173847.78"
"44","66117.99"
"45","146944.62"
"46","79028.93"
"8455","0"
"1022","95177.82"
"1021","683049.36"
"791/2","0"
"1013","26721"
"1012","3268"
"12112","1"
"8329","3569485.22"
"12111","4"
"12113","4.8"
"12121","1"
"22/27","2021022.95"
"1023","778227.18"
"12123","1.8"
"12122","1"
"8199P","5581022.43"
"62","778227.18"
"10/49","2911774.14"
"8555P","0"
"65","12904.87"
"21/28","2021522.95"
"20/58","2911774.14"
"10/11","18592.01"
"10/15","1834094.3"
"75","2200.87"
"76","668.3"
"170/4","372000"
"1003P","14.5"
"631/4","-11655.02"
"1053","15.6"
"1052","2"
"1051","14"
"8395P","500"
"8912","372000"
"8259","0"
"450/3","49243.84"
"54/58","544360.92"
"630","160232.21"
"65/66B","12904.87"
"6502","0"
"8129","5923"
"8922","395847.78"
"8059P","5923"
"691/2","65149.44"
"8329P","3433403.34"
"1013P","27142"
"9903","151843.1"
"9900","1118355.75"
"9901","162547.1"
"9906","65149.44"
"9904","65149.44"
"9905","65149.44"
"42/48","698165.77"
"76A","668.3"
"91711","600000"
"8279","160232.21"
"2053","1242"
"2051","1242"
"8395","500"
"892","395847.78"
"440/4","66117.99"
"8169","33636.07"
"47/48","232226.45"
"1023P","760643.45"
"172/3","222000"
"8525P","0"
"8179","24150.33"
"91611","1997315.94"
"8059","5923"
"640/8","29004.28"
"490/1","20007.04"
"3053","1238.3"
"3052","1"
"3051","1238"
"30/36","16475.61"
"29/58","890251.19"
"17/49","1077679.84"
"8199","5590508.17"
"694","0"
"8259P","0"
"174/0","150000"
"91621","2027500"
"1203","9"
"1323","13"
"1201","9"
"1321","13"
"902","0"
"67/77","86693.66"
