
"Reference number","2024-00419474"
"Entity number","0440567070"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Camping 't Heultje"
"Entity address street","Kempische Ardennen"
"Entity address number","4"
"Entity postal code","2260"
"Entity city","Westerlo"
"Entity country","België"
"General assembly date","2024-06-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","60681.96"
"492/3","280031.59"
"454/9","4886.06"
"110","18592.01"
"13","144296.59"
"17","86825.2"
"22","103853.08"
"23","355220.78"
"24","2492.91"
"28","12.39"
"75/76B","1498.67"
"132","5700"
"133","138596.59"
"40","13012.56"
"41","47669.4"
"42","93263.4"
"44","3962.46"
"45","40968.38"
"791/2","34695.44"
"8329","2287723.08"
"22/27","461566.77"
"8199P","2727308.25"
"10/49","675820.05"
"65","7643.68"
"21/28","461579.16"
"20/58","675820.05"
"10/11","18592.01"
"10/15","162888.6"
"75","1498.67"
"170/4","86825.2"
"1003P","0.2"
"8395P","12.39"
"450/3","36082.32"
"54/58","140633.76"
"630","111933.9"
"65/66B","7643.68"
"8329P","2175789.18"
"1013P","182"
"9903","-34386.93"
"9900","110323.68"
"9901","-28241.92"
"9906","-34695.44"
"9904","-34695.44"
"9905","-34695.44"
"42/48","146074.66"
"8279","111933.9"
"8395","12.39"
"440/4","3962.46"
"8169","21981.6"
"47/48","7880.42"
"1023P","4085.66"
"172/3","86825.2"
"640/8","26631.7"
"490/1","12925.17"
"29/58","214240.89"
"17/49","512931.45"
"8199","2749289.85"
"67/77","308.51"
