
"Reference number","2022-20451364"
"Entity number","0567542743"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SACARA INVEST"
"Entity address street","Wenin"
"Entity address number","59"
"Entity postal code","6940"
"Entity city","Wéris"
"Entity country","Belgique"
"General assembly date","2022-05-10"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société privée à responsabilité limitée"
"40/41","230020.84"
"454/9","3195.62"
"111","966662.67"
"12","425000"
"13","6564.9"
"14","-1071348.48"
"17","1228061.06"
"22","1694529.31"
"23","1668.5"
"24","17411.97"
"28","6395"
"75/76B","153.35"
"130/1","6564.9"
"40","87785.51"
"41","142235.33"
"42","84956.84"
"43","4141.32"
"44","3864.58"
"45","5304.43"
"14P","-512516.6"
"8329","256707.39"
"22/27","1713609.78"
"8199P","1447376.13"
"62","3266.23"
"10/49","1950025.62"
"65","28588.54"
"21/28","1720004.78"
"20/58","1950025.62"
"10/11","966662.67"
"10/15","326879.09"
"75","153.35"
"8365","3000"
"170/4","1228061.06"
"8395P","475214.87"
"8375","471819.87"
"8259","425000"
"450/3","2108.81"
"630","74466.74"
"65/66B","28588.54"
"8329P","182240.65"
"9903","-558495.95"
"9900","19782.08"
"9901","-530060.76"
"9906","-1071348.48"
"9904","-558831.88"
"9905","-558831.88"
"42/48","395085.47"
"8279","74466.74"
"8395","6395"
"440/4","3864.58"
"8169","99309.57"
"47/48","296818.3"
"172/3","1228061.06"
"8179","1368.53"
"66A","471819.87"
"640/8","290"
"29/58","230020.84"
"17/49","1623146.53"
"8199","1545317.17"
"430/8","4141.32"
"1311","6564.9"
"8259P","425000"
"67/77","335.93"
