
"Reference number","2023-00317282"
"Entity number","0423412324"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Camping GT"
"Entity address street","17e Esc. Lichtvliegwezenlaan"
"Entity address number","2"
"Entity postal code","2490"
"Entity city","Balen"
"Entity country","België"
"General assembly date","2023-05-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","304750.57"
"454/9","11967.34"
"1213","0.5"
"1212","1"
"10","62500"
"13","369092.1"
"14","22880.29"
"1103","3.4"
"1102","2"
"1101","2"
"22","7027.07"
"23","132808.37"
"24","42076.45"
"26","3822.6"
"28","50"
"75/76B","9933.67"
"130","6250"
"133","362842.1"
"6921","55000"
"1011","2540"
"1003","3.5"
"1002","1.8"
"1001","2.2"
"130/1","6250"
"40","135902.84"
"41","168847.73"
"44","78682.43"
"45","19106.64"
"1022","45605.61"
"1021","60903.39"
"14P","22467.84"
"1013","4442"
"1012","1902"
"8329","1057207.18"
"22/27","185734.49"
"1023","106509"
"12002","1"
"12001","2"
"12003","2.9"
"8199P","1196071.95"
"62","106509"
"10/49","559974.54"
"65","1345.58"
"21/28","185784.49"
"20/58","559974.54"
"10/11","62500"
"10/15","454472.39"
"75","9933.67"
"1003P","3.5"
"1053","3.4"
"1052","2"
"1051","2"
"8395P","50"
"12103","0.5"
"12102","1"
"450/3","7139.3"
"54/58","69439.48"
"630","56737.19"
"65/66B","1345.58"
"691/2","55000"
"8329P","1000469.99"
"1013P","2845"
"9903","76574.08"
"9900","242550.47"
"9901","67985.99"
"9906","77880.29"
"9904","55412.45"
"9905","55412.45"
"42/48","105502.15"
"76A","4476.86"
"8279","56737.19"
"2053","131.7"
"2052","13"
"2051","123"
"8395","50"
"440/4","78682.43"
"8169","46869.72"
"47/48","7713.08"
"1023P","66536.9"
"640/8","11318.29"
"3053","131.2"
"3052","12"
"3051","123"
"29/58","374190.05"
"17/49","105502.15"
"8199","1242941.67"
"100","62500"
"1203","2.9"
"1323","3.4"
"1202","1"
"1322","2"
"1201","2"
"1321","2"
"67/77","21161.63"
