
"Reference number","2023-00251749"
"Entity number","0401938603"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","BELGICA PROPERTIES"
"Entity address street","RUE GACHARD"
"Entity address number","88"
"Entity address box","8"
"Entity postal code","1050"
"Entity city","Ixelles"
"Entity country","Belgique"
"General assembly date","2023-05-08"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","3451365.15"
"492/3","556117.72"
"10","436791.53"
"13","3454998.48"
"14","216844.09"
"17","1737641.03"
"3","468874.55"
"24","3730.97"
"25","8170.57"
"26","13594.85"
"28","978686.32"
"75/76B","18618.23"
"130","86762.73"
"133","3368235.75"
"8309","1053334.86"
"130/1","86762.73"
"40","1736285.15"
"41","1715080"
"42","1097510.56"
"44","203372.84"
"45","155646.11"
"14P","-2517116.17"
"8329","37313.39"
"22/27","25496.39"
"8199P","3298937.48"
"10/49","7858922.36"
"65","532689.23"
"21/28","1004182.71"
"20/58","7858922.36"
"10/11","436791.53"
"10/15","4108634.10"
"75","18618.23"
"76","2841158.40"
"8365","508486.13"
"170/4","1100039.41"
"178/9","637601.62"
"8395P","470200.19"
"8912","1737641.03"
"450/3","155646.11"
"54/58","789454.03"
"630","9089.49"
"65/66B","532689.23"
"8329P","1081558.76"
"9903","2889606.37"
"9900","3520029.55"
"9901","3403677.37"
"9906","216844.09"
"9904","2733960.26"
"9905","2733960.26"
"42/48","1456529.51"
"76A","2841158.40"
"8279","9089.49"
"8395","978686.32"
"440/4","203372.84"
"8169","1048.76"
"172/3","1100039.41"
"8179","3237176.46"
"640/8","107262.69"
"50/53","2100000"
"490/1","45045.92"
"30/36","468874.55"
"29/58","6854739.65"
"17/49","3750288.26"
"8199","62809.78"
"100","436791.53"
"67/77","155646.11"
