
"Reference number","2023-00437469"
"Entity number","0556804744"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Felix Europe"
"Entity address street","Sterrebeekstraat"
"Entity address number","178 C"
"Entity postal code","1930"
"Entity city","Zaventem"
"Entity country","België"
"General assembly date","2023-06-25"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","235855.35"
"454/9","2642.23"
"111","1908000.83"
"13","19124.57"
"14","-711284.61"
"17","1297455.55"
"3","195505.9"
"20","4009.87"
"21","38987.60"
"22","2021728.02"
"23","64320.95"
"24","36736.39"
"28","175"
"9087","0"
"133","14068.43"
"130/1","5056.14"
"40","156625.58"
"41","79229.77"
"44","11246.48"
"45","3726.58"
"46","11011.02"
"14P","-527544.58"
"8329","319651.09"
"22/27","2122785.36"
"8199P","2372808.95"
"62","95727.31"
"10/49","3364226.75"
"65","3045.15"
"66","316.3"
"21/28","2161947.96"
"20/58","3364226.75"
"175","808717.11"
"10/11","1908000.83"
"10/15","1215840.79"
"170/4","488738.44"
"8395P","175"
"8912","1297455.55"
"450/3","1084.35"
"54/58","766907.67"
"630","84567.33"
"65/66B","3045.15"
"8329P","236638.71"
"8029","38987.60"
"9903","-182920.18"
"9900","14036.26"
"9901","-179875.03"
"9906","-711284.61"
"9904","-183740.03"
"9905","-183740.03"
"42/48","850930.41"
"8279","83012.38"
"8395","175"
"440/4","11246.48"
"8169","69627.50"
"47/48","824946.33"
"66A","316.30"
"8059","38987.6"
"640/8","13300.35"
"30/36","195505.9"
"29/58","1198268.92"
"17/49","2148385.96"
"8199","2442436.45"
"1311","5056.14"
"174/0","488738.44"
"67/77","819.85"
