
"Reference number","2024-00133527"
"Entity number","0448532750"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","STUDENTENHUIS SALVATOR"
"Entity address street","Salvatorstraat"
"Entity address number","20"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2024-06-10"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
"40/41","2748"
"454/9","4557"
"1213","1.1"
"1212","2"
"10","229561"
"14","2298193"
"1103","1.6"
"1102","3"
"22","6604"
"23","42005"
"75/76B","9434"
"9087","1.9"
"1003","1.9"
"1002","3.0"
"40","2748"
"44","25098"
"45","4557"
"46","3991"
"48","14965"
"1022","83079"
"14P","2149164"
"1013","2989"
"1012","2989"
"8329","794811"
"22/27","48609"
"1023","83079"
"12002","1"
"12003","0.5"
"8199P","818033"
"62","83079"
"10/49","2576365"
"65","460"
"21/28","48609"
"20/58","2576365"
"70","382997"
"8349","48609"
"10/15","2527754"
"75","9434"
"1003P","1.6"
"1053","1.6"
"1052","3"
"12103","1.1"
"12102","2"
"54/58","2525008"
"630","10014"
"65/66B","460"
"8329P","784797"
"1013P","2476"
"9903","149029"
"9900","242493"
"9901","140055"
"9906","2298193"
"9904","149029"
"9905","149029"
"60/61","140504"
"42/48","48611"
"8279","10014"
"2053","0.4"
"2052","1"
"440/4","25098"
"8169","25387"
"1023P","75172"
"640/8","9345"
"3053","0.8"
"3052","1"
"29/58","2527756"
"17/49","48611"
"8199","843420"
"1203","0.5"
"1323","1.6"
"1202","1"
"1322","3"
