
"Reference number","2024-00232517"
"Entity number","0654871150"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m02-f-p"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","NAMUR CASINO RESORT"
"Entity address street","Rue des Guillemins"
"Entity address number","129"
"Entity postal code","4000"
"Entity city","Liège"
"Entity country","Belgique"
"General assembly date","2024-06-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
