
"Reference number","2024-00150302"
"Entity number","0438157809"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LOTREN SA"
"Entity address street","RUE ROUA"
"Entity address number","2"
"Entity postal code","4520"
"Entity city","Wanze"
"Entity country","Belgique"
"General assembly date","2024-05-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","205627.41"
"10","62000"
"13","6200"
"14","35450.19"
"3","1994.60"
"22","4312.43"
"23","8725.64"
"24","15147.67"
"28","1239.47"
"75/76B","858.33"
"130","6200"
"130/1","6200"
"40","98306.30"
"41","107321.11"
"44","29042.88"
"45","200.82"
"14P","32682.16"
"8329","1275044.51"
"22/27","28185.74"
"8199P","1303230.25"
"10/49","267598.60"
"65","393.47"
"21/28","29425.21"
"20/58","267598.60"
"10/11","62000"
"10/15","103650.19"
"75","858.33"
"1003P","0.4"
"631/4","-378.90"
"8395P","1333.39"
"8375","93.92"
"450/3","200.82"
"54/58","26464.34"
"630","19873.42"
"65/66B","393.47"
"8329P","1255171.09"
"1013P","541"
"9903","2768.03"
"9900","23097.50"
"9901","2303.17"
"9906","35450.19"
"9904","2768.03"
"9905","2768.03"
"42/48","163948.41"
"8279","19873.42"
"8395","1239.47"
"440/4","29042.88"
"47/48","134704.71"
"1023P","21200.43"
"640/8","1299.81"
"490/1","4087.04"
"30/36","1994.60"
"29/58","238173.39"
"17/49","163948.41"
"8199","1303230.25"
"100","62000"
