
"Reference number","2025-00570364"
"Entity number","0462936656"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","CALY-JOBAN"
"Entity address street","Rue du Hérou, Nadrin"
"Entity address number","72"
"Entity postal code","6660"
"Entity city","Houffalize"
"Entity country","Belgique"
"General assembly date","2025-11-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","13427.35"
"10","6197.33"
"13","28172.43"
"14","-174281.81"
"17","352218.24"
"21","192.8"
"22","315552.45"
"23","9611.6"
"24","13324.33"
"28","1681.57"
"75/76B","0.06"
"130","1859.2"
"133","1714.65"
"130/1","26457.78"
"8129P","2078.4"
"40","7018.3"
"41","6409.05"
"42","13197.52"
"43","10360.68"
"44","91997.28"
"45","888.49"
"14P","-156026.67"
"8329","461181.18"
"22/27","338488.38"
"8199P","797394.56"
"10/49","364329.04"
"65","22460.71"
"21/28","340362.75"
"20/58","364329.04"
"10/11","6197.33"
"10/15","-139912.05"
"75","0.06"
"170/4","352218.24"
"8395P","1681.57"
"8913","352218.24"
"8259","0"
"450/3","888.49"
"54/58","10024.92"
"630","26471.66"
"65/66B","22460.71"
"8129","2271.2"
"8059P","2464"
"8329P","434902.32"
"9903","-18255.14"
"9900","40358.44"
"9901","4205.51"
"9906","-174281.81"
"9904","-18255.14"
"9905","-18255.14"
"42/48","152022.85"
"8279","26278.86"
"8395","1681.57"
"440/4","91997.28"
"8169","2275"
"47/48","35578.88"
"172/3","352218.24"
"8059","2464"
"640/8","9681.27"
"490/1","514.02"
"29/58","23966.29"
"8079","192.8"
"17/49","504241.09"
"8199","799669.56"
"430/8","10360.68"
"1319","24598.58"
"8259P","0"
"100","18592.01"
"101","12394.68"
