
"Reference number","2025-00002480"
"Entity number","0426920952"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Z-HOTEL"
"Entity address street","Rue de Clairvaux"
"Entity address number","12"
"Entity postal code","1348"
"Entity city","Louvain-la-Neuve"
"Entity country","Belgique"
"General assembly date","2024-10-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","4860.05"
"1341","1"
"454/9","6326.54"
"110","45000"
"1213","1"
"1211","1"
"13","98233.25"
"14","-677321.99"
"15","64482.88"
"16","24251.42"
"17","819885.71"
"1103","1"
"1343","1"
"1101","1"
"22","723015.26"
"23","58981.67"
"24","6911.59"
"26","1050"
"28","200"
"75/76B","1554.53"
"132","82754.31"
"133","15478.94"
"1003","0.8"
"1001","0.8"
"8129P","2720"
"41","4860.05"
"42","38699.67"
"43","2916.37"
"44","21000.88"
"45","14737.63"
"14P","-541765.25"
"8329","602452.43"
"12111","1"
"12113","1"
"22/27","789958.52"
"168","24251.42"
"8199P","1362888.49"
"62","39286.12"
"10/49","798763.73"
"65","10853.88"
"21/28","790158.52"
"20/58","798763.73"
"10/11","45000"
"10/15","-469605.86"
"75","1554.53"
"170/4","319885.71"
"1053","1"
"1051","1"
"178/9","500000"
"8395P","200"
"450/3","8411.09"
"54/58","1166.52"
"630","73846.96"
"65/66B","10853.88"
"753","1553.47"
"8129","2720"
"8059P","2720"
"8329P","528605.47"
"9903","-145815.35"
"9900","-18286.27"
"9901","-136516"
"9906","-677321.99"
"9904","-143274.68"
"9905","-135556.74"
"42/48","424232.46"
"8279","73846.96"
"2053","1.1"
"2052","2"
"2051","1"
"8395","200"
"440/4","21000.88"
"8169","29522.46"
"47/48","346877.91"
"780","2572.65"
"789","7717.94"
"172/3","319885.71"
"8059","2720"
"640/8","5096.65"
"490/1","2578.64"
"3053","0.4"
"3052","3"
"29/58","8605.21"
"17/49","1244118.17"
"8199","1392410.95"
"430/8","2916.37"
"67/77","31.98"
