
"Reference number","2024-00345041"
"Entity number","0536644481"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Châteaux Thermes & Golf"
"Entity address street","Rue de Wanzoul(VIN)"
"Entity address number","68"
"Entity postal code","4520"
"Entity city","Wanze"
"Entity country","Belgique"
"General assembly date","2024-07-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"1213","108.4"
"1212","69"
"1211","59"
"8051P","117884"
"10032P","69.7"
"3403","1"
"3","275246"
"3401","1"
"3413","1.6"
"3412","2"
"3431","234"
"1011","157008"
"100P","27145204"
"8052P","67582"
"3423","6.6"
"1003","159.8"
"3422","4"
"1002","89.2"
"3421","4"
"1001","100.5"
"10031P","38.3"
"10231P","1800222"
"2111","225"
"1022","2022870"
"1021","3689880"
"2103","32.5"
"3433","292.3"
"2102","15"
"1013","253123"
"3432","113"
"2101","21"
"1012","96115"
"10232P","2772209"
"1033","183914"
"2113","277.7"
"2112","105"
"1023","5712750"
"609","-5104"
"2133","0.7"
"2132","1"
"617","788001"
"170/4","10490664"
"1053","157.3"
"1052","75"
"1051","104"
"620","4323745"
"621","740190"
"623","648815"
"8912","5430236"
"8913","5060428"
"630","2404141"
"65/66B","388315"
"10011","45.2"
"10012","55.3"
"8922","11818485"
"640","159979"
"10022","75.6"
"10021","13.6"
"664/7","760"
"650","327982"
"10231","2093053"
"10232","3619697"
"440/4","1460217"
"91821","2975000"
"8962","11818485"
"1023P","4572431"
"66A","760"
"91611","30214913"
"640/8","168993"
"10211","1825623"
"10212","1864257"
"3053","301.5"
"3052","119"
"3051","239"
"10222","1755440"
"10221","267430"
"200/2","30473"
"91631","11200000"
"450","1042"
"211","23593"
"20P","34133"
"91621","25000"
"51/53","500"
"285/8","2695"
"492/3","721744"
"600/8","2464049"
"8304","33341"
"75/76B","100180"
"250","1684662"
"8321","14935814"
"8322","2195392"
"8325","67252"
"8323","1552685"
"8324","3276479"
"130/1","30"
"12112","59"
"12111","38"
"12113","79.8"
"12121","19"
"22/27","36409894"
"12123","24.2"
"12122","7"
"10/49","39394019"
"20/58","39394019"
"10/11","27145204"
"10/15","19944278"
"8121","117995"
"8122","73501"
"12101","2"
"285/8P","2695"
"12103","4.4"
"12102","3"
"764/8","13050"
"54/58","1901726"
"1501","12.2"
"1511","24067"
"8163","63621"
"8161","309958"
"8162","87964"
"1521","788001"
"8171","8500"
"8174","247350"
"8172","4036"
"490/1","170948"
"8192","3411275"
"8193","1956779"
"8191","48004137"
"8196","0"
"8194","4961141"
"8195","104184"
"1323","70.9"
"1322","19"
"1321","58"
"40/41","575555"
"1341","46"
"454/9","712496"
"9062","11818485"
"8196P","0"
"9073","198020"
"9077","712496"
"1103","148.5"
"1102","66"
"1343","86.4"
"1101","101"
"1342","56"
"8195P","104184"
"9087","160"
"9088","253123"
"9086","179"
"1113","8.8"
"1112","9"
"1111","3"
"9098","24067"
"9096","0"
"9097","12.2"
"670/3","2380"
"10132P","95221"
"3101","6"
"81311","3389"
"10131P","58191"
"3112","98"
"3111","233"
"3103","19"
"3102","20"
"10332P","43389"
"450/3","199062"
"751","5182"
"3113","281.8"
"10132","168821"
"8802","5430236"
"10131","84302"
"8803","5060428"
"8801","1855164"
"1013P","153412"
"3133","0.7"
"3132","1"
"9903","-1531361"
"9901","-1243226"
"9906","-8717230"
"9904","-1533529"
"9905","-1533529"
"42/48","8232078"
"76A","13050"
"8831","520047"
"91711","1000000"
"2053","310.9"
"2052","121"
"2051","246"
"641/8","9014"
"10112","84587"
"10111","72421"
"8842","5430236"
"8843","5060428"
"10331P","26549"
"8841","1335117"
"652/9","60333"
"780","212"
"10121","11881"
"10122","84234"
"8192P","3327347"
"50/53","500"
"70/76A","13774038"
"10332","125388"
"10331","58526"
"30/36","275246"
"29/58","2923975"
"8191P","47702679"
"30/31","23859"
"1033P","69938"
"17/49","19444486"
"430/8","452"
"8194P","5208491"
"8193P","1893158"
"100","27145204"
"8322P","1840970"
"10","27145204"
"13","45030"
"14","-8717230"
"15","1471274"
"16","5255"
"17","10490664"
"9505","8590"
"8321P","13214500"
"20","30473"
"21","26982"
"22","33068323"
"23","1215883"
"24","404094"
"25","1684662"
"26","36932"
"12011","39"
"28","2695"
"60/66A","15017264"
"130","30"
"133","45000"
"12013","42.2"
"12012","5"
"8324P","3157988"
"34","251387"
"12022","1"
"12021","5"
"8681","500"
"12023","5.7"
"8323P","1390970"
"40","461297"
"41","114258"
"42","1855164"
"43","452"
"44","1460217"
"45","911558"
"46","1388133"
"14P","-7183701"
"51","500"
"168","5255"
"12001","1"
"60","2458945"
"12003","1"
"61","4271675"
"62","5712750"
"8325P","63080"
"65","388315"
"66","760"
"21/28","36439571"
"10031","52.5"
"173","10490664"
"10032","107.3"
"70","13254094"
"74","506894"
"75","100180"
"76","13050"
"8003","3660"
"752/9","94998"
"1003P","108"
"8022","29512"
"9351","2615661"
"8021","3500"
"9125","92885"
"8275","4172"
"8273","161715"
"8274","151832"
"8271","1721314"
"9361","2615661"
"8272","354422"
"8122P","66586"
"9135","1338"
"9134","2380"
"9137","1042"
"47/48","2616554"
"8121P","117884"
"9146","2177652"
"9147","513922"
"9145","1407312"
"9142","10508670"
"8051","121384"
"9141","10508670"
"8052","97094"
"8071","111"
"8072","6915"
"284/8","2695"
"1203","48.9"
"1202","6"
"1201","45"
"67/77","2380"
