
"Reference number","2024-00433672"
"Entity number","0437459310"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Maison Mairie"
"Entity address street","Luikersteenweg"
"Entity address number","741"
"Entity postal code","3501"
"Entity city","Wimmertingen"
"Entity country","België"
"General assembly date","2024-06-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Coöperatieve vennootschap"
"40/41","131240.02"
"492/3","16272.43"
"454/9","2203.97"
"110","18550"
"1213","0.8"
"1212","1"
"13","12847.46"
"14","-158438.08"
"17","182352.9"
"3","2300"
"1103","0.8"
"1102","1"
"1343","0.8"
"1342","1"
"22","11055.33"
"23","33178.74"
"24","47165.41"
"28","17500"
"75/76B","262.24"
"132","10988.26"
"133","1859.2"
"1011","29"
"1003","1.1"
"1002","1.8"
"1001","0.3"
"40","67910"
"41","63330.02"
"43","2053.67"
"44","135437.7"
"45","29320.93"
"1022","29675.21"
"1021","560.44"
"14P","-236744.49"
"1013","1564"
"1012","1535"
"12112","1"
"8329","32327.57"
"12113","0.8"
"22/27","91399.48"
"1023","30235.85"
"8199P","89596.88"
"62","30235.85"
"10/49","268325.97"
"65","1114.12"
"21/28","108899.48"
"20/58","268325.97"
"10/11","18550"
"10/15","-127040.62"
"75","262.24"
"8365","17500"
"1003P","0.8"
"1053","0.8"
"1052","1"
"178/9","182352.9"
"450/3","27116.96"
"54/58","24630.19"
"630","19451.32"
"65/66B","1114.12"
"8329P","12876.25"
"1013P","496"
"9903","78820.89"
"9900","133356.59"
"9901","79672.77"
"9906","-158438.08"
"9904","78306.41"
"9905","78306.41"
"42/48","196741.26"
"8279","19451.32"
"2053","3.9"
"2052","5"
"2051","3"
"8395","17500"
"440/4","135437.7"
"8169","34130.17"
"47/48","29928.96"
"1023P","7835"
"640/8","3996.65"
"490/1","1256.28"
"3053","3.4"
"3052","4"
"3051","3"
"30/36","2300"
"29/58","159426.49"
"17/49","395366.59"
"8199","123727.05"
"430/8","2053.67"
"67/77","514.48"
