
"Reference number","2024-00084054"
"Entity number","0427307665"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Dembo"
"Entity address street","Hille A"
"Entity address number","184 Bus"
"Entity postal code","8750"
"Entity city","Wingene"
"Entity country","België"
"General assembly date","2024-05-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","43121.02"
"492/3","17660"
"1100/10","254834.54"
"1341","1"
"454/9","12298.64"
"58032","27.26"
"1213","1"
"1211","1"
"5813","18.3"
"10","570550.75"
"11","254834.54"
"13","3963.84"
"14","-537138.31"
"17","374298.09"
"1103","2"
"1343","1"
"1101","2"
"21","0"
"22","387433.16"
"23","108435.04"
"24","40817.98"
"25","6996.69"
"26","23850"
"9087","1.9"
"1011","3504"
"1003","1.9"
"1002","0"
"1001","1.9"
"130/1","3963.84"
"8129P","4481.14"
"40","43121.02"
"41","0"
"44","25999.96"
"45","25603.97"
"1022","0"
"1021","139901.45"
"14P","-493832.15"
"1013","3504"
"1012","0"
"8329","1635430.33"
"22/27","567532.87"
"1023","139901.45"
"12001","1"
"12003","1"
"8199P","1836742.63"
"62","139901.45"
"10/49","735772.84"
"65","18442.21"
"66","15139.53"
"21/28","567532.87"
"20/58","735772.84"
"10/11","825385.29"
"10/15","292210.82"
"76","0"
"170/4","374298.09"
"1003P","1.8"
"631/4","253.1"
"1053","2"
"1052","0"
"1051","2"
"12101","1"
"8913","374298.09"
"12103","1"
"8259","330006.74"
"450/3","13305.33"
"54/58","122752.04"
"630","130367.41"
"65/66B","18442.21"
"6502","0"
"8129","5036.5"
"8059P","5036.5"
"8329P","1505618.28"
"1013P","2817"
"9903","-43306.16"
"9900","272234.3"
"9901","-24863.95"
"9906","-537138.31"
"9904","-43306.16"
"9905","-43306.16"
"42/48","51603.93"
"76A","0"
"8279","129812.05"
"2053","1"
"2051","1"
"892","0"
"440/4","25999.96"
"8169","36213.83"
"1023P","95778.92"
"66A","15139.53"
"8059","5036.5"
"640/8","11436.76"
"490/1","2366.91"
"29/58","168239.97"
"8079","555.36"
"17/49","443562.02"
"8199","1872956.46"
"58132","18.3"
"1319","3963.84"
"8259P","330006.74"
"174/0","374298.09"
"100","570550.75"
"1203","1"
"1323","1"
"1201","1"
"1321","1"
"902","0"
"5803","27.26"
