
"Reference number","2025-00530689"
"Entity number","0429820262"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","AB ADMIN & OFFICE SERVICE"
"Entity address street","REYNDERSSTRAAT"
"Entity address number","30"
"Entity postal code","2000"
"Entity city","Antwerpen"
"Entity country","België"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","258087.44"
"111","266485.54"
"12","650000"
"14","-332359.14"
"17","1193842.19"
"22","1725308.33"
"23","16028.23"
"24","50007.40"
"75/76B","253.56"
"40","77017.52"
"41","181069.92"
"42","75821.56"
"43","100000"
"44","109186.31"
"45","7218.52"
"14P","-317345.96"
"8329","1018255.99"
"22/27","1791343.96"
"8199P","2159599.95"
"10/49","2071554.60"
"65","28238.05"
"21/28","1791343.96"
"20/58","2071554.60"
"10/11","266485.54"
"10/15","584126.40"
"75","253.56"
"170/4","586363.46"
"178/9","607478.73"
"8259","650000"
"450/3","7218.52"
"54/58","21973.13"
"630","83766.85"
"65/66B","28238.05"
"8329P","934489.14"
"9903","-14705.74"
"9900","117963.85"
"9901","13278.75"
"9906","-332359.14"
"9904","-15013.18"
"9905","-15013.18"
"42/48","293586.01"
"8279","83766.85"
"440/4","109186.31"
"47/48","1359.62"
"172/3","586363.46"
"640/8","20918.25"
"439","100000"
"490/1","150.07"
"29/58","280210.64"
"17/49","1487428.20"
"8199","2159599.95"
"8259P","650000"
"67/77","307.44"
